review_id,source_key,review_decision,selected_core_id,losing_core_ids,name_source,geometry_policy,review_note,updated_at
village:179749:row1769:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village:179749:row1769:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,merge_confirmed_duplicate,134901,162409,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (0.0 m),2026-09-21T10:42:55.297Z
village:179756:row1793:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village:179756:row1793:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,merge_confirmed_duplicate,134842,162408,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (0.0 m),2026-09-21T10:42:55.297Z
village:179908:row1829:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village:179908:row1829:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,merge_confirmed_duplicate,134897,162415;134720,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (0.0 m),2026-09-21T10:42:55.297Z
village:180011:row2191:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village:180011:row2191:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,merge_confirmed_duplicate,134457,166202;134452,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (0.0 m),2026-09-21T10:42:55.297Z
village:180023:row2327:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village:180023:row2327:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,merge_confirmed_duplicate,166202,134457;134452,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (100.5 m),2026-09-21T10:42:55.297Z
village:184577:row2386:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village:184577:row2386:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,merge_confirmed_duplicate,139986,139965,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (0.0 m),2026-09-21T10:42:55.297Z
village:184563:row2390:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village:184563:row2390:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,merge_confirmed_duplicate,139962,139950,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (0.0 m),2026-09-21T10:42:55.297Z
village:184639:row2397:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village:184639:row2397:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,merge_confirmed_duplicate,140048,140028,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (0.0 m),2026-09-21T10:42:55.297Z
village:184487:row2479:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village:184487:row2479:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,merge_confirmed_duplicate,139929,139928;139910;140145,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (0.0 m),2026-09-21T10:42:55.297Z
village:184607:row2494:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village:184607:row2494:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,merge_confirmed_duplicate,140090,140085,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (0.0 m),2026-09-21T10:42:55.297Z
village:184635:row2498:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village:184635:row2498:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,merge_confirmed_duplicate,140086,140073,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (0.0 m),2026-09-21T10:42:55.297Z
village:184634:row2499:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,village:184634:row2499:village_point_Bago_v96.zip_mmr_bgo_pplp2_250k_mimu.shp,merge_confirmed_duplicate,140085,140090,,,auto: merge CoreMap village duplicates; survivor = nearest to MIMU (0.0 m),2026-09-21T10:42:55.297Z
