id,postal_code,township_admin_area_id,local_admin_area_id,match_status,match_method,source_version,updated_at
16341,1706228,6312,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16342,1707001,6385,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16343,1707002,6385,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16344,1707003,6385,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16345,1707200,6385,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16346,1707201,6385,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16347,1707202,6385,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16348,1707203,6385,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16349,1707204,6385,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16350,1707205,6385,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16351,1707206,6385,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16352,1707207,6385,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16353,1707208,6385,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16354,1707209,6385,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16355,1707210,6385,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16356,1707211,6385,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16357,1707212,6385,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16358,1707213,6385,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16359,1707214,6385,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16360,1707215,6385,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16361,1707216,6385,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16362,1708001,6390,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16363,1708002,6390,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16364,1708003,6390,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16365,1708004,6390,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16366,1708005,6390,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16367,1708006,6390,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16368,1708007,6390,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16369,1708008,6390,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16370,1708009,6390,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16371,1708010,6390,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16372,1708011,6390,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16373,1708200,6390,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16374,1708201,6390,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16375,1708202,6390,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16376,1708203,6390,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16377,1708204,6390,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16378,1708205,6390,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16379,1708206,6390,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16380,1708207,6390,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16381,1708208,6390,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16382,1708209,6390,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16383,1708210,6390,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16384,1708211,6390,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16385,1708212,6390,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16386,1709001,6370,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16387,1709002,6370,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16388,1709003,6370,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16389,1709200,6370,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16390,1709201,6370,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16391,1709202,6370,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16392,1709203,6370,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16393,1709204,6370,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16394,1709205,6370,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16395,1709206,6370,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16396,1709207,6370,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16397,1709208,6370,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16398,1709209,6370,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16399,1709210,6370,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16400,1709211,6370,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16401,1709212,6370,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16402,1709213,6370,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16403,1709214,6370,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16404,1709215,6370,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16405,1709216,6370,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16406,1709217,6370,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16407,1709218,6370,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16408,1709219,6370,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16409,1709220,6370,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16410,1709221,6370,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16411,1710001,6408,6402,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16412,1710002,6408,6388,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16413,1710003,6408,6401,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16414,1710004,6408,6398,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16415,1710005,6408,6397,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16416,1710006,6408,6396,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16417,1710007,6408,6387,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16418,1710008,6408,6403,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16419,1710009,6408,6395,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16420,1710200,6408,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16421,1710201,6408,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16422,1710202,6408,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16423,1710203,6408,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16424,1710204,6408,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16425,1710205,6408,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16426,1710206,6408,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16427,1710207,6408,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16428,1710208,6408,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16429,1710209,6408,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16430,1710210,6408,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16431,1710211,6408,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16432,1710212,6408,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16433,1710213,6408,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16434,1710214,6408,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16435,1710215,6408,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16436,1710216,6408,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16437,1710217,6408,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16438,1710218,6408,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16439,1710219,6408,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16440,1711200,6460,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16441,1711201,6460,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16442,1711202,6460,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16443,1711203,6460,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16444,1711204,6460,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16445,1712200,6466,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16446,1712201,6466,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16447,1712202,6466,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16448,1712203,6466,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16449,1712204,6466,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16450,1712205,6466,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16451,1712206,6466,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16452,1760001,,,missing_local_area,township_unresolved,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16453,1760002,,,missing_local_area,township_unresolved,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16454,1760003,,,missing_local_area,township_unresolved,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16455,1761001,,,missing_local_area,township_unresolved,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16456,1761002,,,missing_local_area,township_unresolved,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16457,1761003,,,missing_local_area,township_unresolved,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16458,1761004,,,missing_local_area,township_unresolved,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16459,1762001,,,missing_local_area,township_unresolved,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16460,1762002,,,missing_local_area,township_unresolved,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16461,1762003,,,missing_local_area,township_unresolved,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16462,1762004,,,missing_local_area,township_unresolved,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16463,1762005,,,missing_local_area,township_unresolved,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16464,1763001,,,missing_local_area,township_unresolved,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16465,1763002,,,missing_local_area,township_unresolved,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16466,1763003,,,missing_local_area,township_unresolved,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16467,1764001,,,missing_local_area,township_unresolved,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16468,1764002,,,missing_local_area,township_unresolved,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16469,1764003,,,missing_local_area,township_unresolved,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16470,1765001,,,missing_local_area,township_unresolved,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16471,1765002,,,missing_local_area,township_unresolved,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16472,1765003,,,missing_local_area,township_unresolved,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16473,1765004,,,missing_local_area,township_unresolved,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16474,1766001,,,missing_local_area,township_unresolved,V1.0 (September 2021),2026-09-21 13:58:55.192218+00
16475,1801001,7139,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16476,1801002,7139,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16477,1801003,7139,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16478,1801004,7139,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16479,1801005,7139,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16480,1801006,7139,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16481,1801007,7139,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16482,1801008,7139,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16483,1801009,7139,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16484,1801010,7139,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16485,1801200,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16486,1801201,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16487,1801202,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16488,1801203,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16489,1801204,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16490,1801205,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16491,1801206,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16492,1801207,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16493,1801208,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16494,1801209,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16495,1801210,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16496,1801211,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16497,1801212,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16498,1801213,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16499,1801214,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16500,1801215,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16501,1801216,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16502,1801217,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16503,1801218,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16504,1801219,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16505,1801220,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16506,1801221,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16507,1801222,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16508,1801223,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16509,1801224,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16510,1801225,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16511,1801226,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16512,1801227,7139,,missing_local_area,missing_local,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16513,1801228,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16514,1801229,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16515,1801230,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16516,1801231,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16517,1801232,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16518,1801233,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16519,1801234,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16520,1801235,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16521,1801236,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16522,1801237,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16523,1801238,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16524,1801239,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16525,1801240,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16526,1801241,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16527,1801242,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16528,1801243,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16529,1801244,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16530,1801245,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16531,1801246,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16532,1801247,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16533,1801248,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16534,1801249,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16535,1801250,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16536,1801251,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16537,1801252,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16538,1801253,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16539,1801254,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16540,1801255,7139,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16541,1802001,7137,7136,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16542,1802002,7137,7135,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16543,1802003,7137,7132,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16544,1802004,7137,7131,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16545,1802005,7137,7113,linked_exact_local_area,exact_local_under_township,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16546,1802200,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16547,1802201,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16548,1802202,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16549,1802203,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16550,1802204,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16551,1802205,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16552,1802206,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16553,1802207,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16554,1802208,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16555,1802209,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16556,1802210,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16557,1802211,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16558,1802212,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16559,1802213,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16560,1802214,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16561,1802215,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16562,1802216,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16563,1802217,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16564,1802218,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16565,1802219,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16566,1802220,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16567,1802221,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16568,1802222,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16569,1802223,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16570,1802224,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16571,1802225,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16572,1802226,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16573,1802227,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16574,1802228,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16575,1802229,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16576,1802230,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16577,1802231,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16578,1802232,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16579,1802233,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16580,1802234,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16581,1802235,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16582,1802236,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16583,1802237,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16584,1802238,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16585,1802239,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16586,1802240,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16587,1802241,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16588,1802242,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16589,1802243,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16590,1802244,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16591,1802245,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16592,1802246,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16593,1802247,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16594,1802248,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
16595,1802249,7137,,missing_local_area,exact_pending_create,V1.0 (September 2021),2026-09-21 13:55:52.540793+00
