postal_code,region_name_en,region_name_my,township_name_en,township_name_my,locality_name_en,locality_name_my,locality_type,township_admin_area_id,local_admin_area_id,match_status,match_method,review_reason
0611218,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Loilen Township,လွိုင်လင် မြို့နယ်,Hsa Hawng Village Tract,ဆဟောင်း ကျေးရွာအုပ်စု,village_tract,6126,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0612200,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Laihka Township,လဲချား မြို့နယ်,Myo Ma Village Tract,မြို့မ ကျေးရွာအုပ်စု,village_tract,6305,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0612201,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Laihka Township,လဲချား မြို့နယ်,Nawng Kawt Village Tract,နောင်ကော့ ကျေးရွာအုပ်စု,village_tract,6305,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0612202,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Laihka Township,လဲချား မြို့နယ်,He Hseng Village Tract,ဟဲဆိုင် ကျေးရွာအုပ်စု,village_tract,6305,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0612203,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Laihka Township,လဲချား မြို့နယ်,Pang Sang Village Tract,ပန်ဆန်း ကျေးရွာအုပ်စု,village_tract,6305,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0612204,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Laihka Township,လဲချား မြို့နယ်,Wan Hai Village Tract,ဝမ်ဟိုင့် ကျေးရွာအုပ်စု,village_tract,6305,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0612205,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Laihka Township,လဲချား မြို့နယ်,Pong Nay Village Tract,ပုံနေ ကျေးရွာအုပ်စု,village_tract,6305,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0612206,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Laihka Township,လဲချား မြို့နယ်,Wan Seit Village Tract,ဝမ်စဲ့ ကျေးရွာအုပ်စု,village_tract,6305,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0612207,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Laihka Township,လဲချား မြို့နယ်,Pong Taik Village Tract,ပုံတိုက် ကျေးရွာအုပ်စု,village_tract,6305,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0612208,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Laihka Township,လဲချား မြို့နယ်,Nar Man Village Tract,နားမန်း ကျေးရွာအုပ်စု,village_tract,6305,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0612209,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Laihka Township,လဲချား မြို့နယ်,Wan Hti Village Tract,ဝမ်ထီ ကျေးရွာအုပ်စု,village_tract,6305,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0612210,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Laihka Township,လဲချား မြို့နယ်,Wan Sang Village Tract,ဝမ်ဆန်း ကျေးရွာအုပ်စု,village_tract,6305,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0612211,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Laihka Township,လဲချား မြို့နယ်,Wan Lay Village Tract,ဝမ်လေ ကျေးရွာအုပ်စု,village_tract,6305,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0612212,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Laihka Township,လဲချား မြို့နယ်,Tat Mauk Village Tract,တတ်မောက် ကျေးရွာအုပ်စု,village_tract,6305,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0612213,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Laihka Township,လဲချား မြို့နယ်,Wan Pang Village Tract,ဝမ်ပန်း ကျေးရွာအုပ်စု,village_tract,6305,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0612214,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Laihka Township,လဲချား မြို့နယ်,Nam Toke Village Tract,နမ့်တုတ် ကျေးရွာအုပ်စု,village_tract,6305,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0612215,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Laihka Township,လဲချား မြို့နယ်,Wan Hpai Village Tract,ဝမ်ဖိုင် ကျေးရွာအုပ်စု,village_tract,6305,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0612216,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Laihka Township,လဲချား မြို့နယ်,Hpar Lan Village Tract,ဖာလံ ကျေးရွာအုပ်စု,village_tract,6305,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0612217,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Laihka Township,လဲချား မြို့နယ်,Wan Ying Village Tract,ဝမ်ယိန်း ကျေးရွာအုပ်စု,village_tract,6305,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0612218,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Laihka Township,လဲချား မြို့နယ်,Pang Tan Village Tract,ပန်တန် ကျေးရွာအုပ်စု,village_tract,6305,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0613200,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Mongkaing Township,မိုင်းကိုင် မြို့နယ်,Myo Ma Sin Chay Hpone (North) Village Tract,မြို့မဆင်ခြေဖုန်း (မြောက်) ကျေးရွာအုပ်စု,village_tract,6290,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0613201,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Mongkaing Township,မိုင်းကိုင် မြို့နယ်,Myo Ma Sin Chay Hpone (East) Village Tract,မြို့မဆင်ခြေဖုန်း (ရှေ့) ကျေးရွာအုပ်စု,village_tract,6290,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0613202,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Mongkaing Township,မိုင်းကိုင် မြို့နယ်,Wan Hway Aum Village Tract,ဝမ်ဟွေအွမ် ကျေးရွာအုပ်စု,village_tract,6290,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0613203,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Mongkaing Township,မိုင်းကိုင် မြို့နယ်,Nam Hu Village Tract,နမ့်ဟူး ကျေးရွာအုပ်စု,village_tract,6290,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0613204,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Mongkaing Township,မိုင်းကိုင် မြို့နယ်,Wan Long Village Tract,ဝမ်လုံ ကျေးရွာအုပ်စု,village_tract,6290,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0613205,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Mongkaing Township,မိုင်းကိုင် မြို့နယ်,Wan Hway Long Village Tract,ဝမ်ဟွေလုံ ကျေးရွာအုပ်စု,village_tract,6290,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0613206,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Mongkaing Township,မိုင်းကိုင် မြို့နယ်,Hkay Ong Awayt Village Tract,ခေးအုံအွေ့ ကျေးရွာအုပ်စု,village_tract,6290,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0613207,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Mongkaing Township,မိုင်းကိုင် မြို့နယ်,Hsan Ha Village Tract,ဆန်ဟ ကျေးရွာအုပ်စု,village_tract,6290,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0613208,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Mongkaing Township,မိုင်းကိုင် မြို့နယ်,Yang Nang Village Tract,ယန်းနန်း ကျေးရွာအုပ်စု,village_tract,6290,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0613209,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Mongkaing Township,မိုင်းကိုင် မြို့နယ်,Mong Hkun Village Tract,မိုင်းခွန် ကျေးရွာအုပ်စု,village_tract,6290,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0613210,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Mongkaing Township,မိုင်းကိုင် မြို့နယ်,Kone Long Village Tract,ကုံးလုံး ကျေးရွာအုပ်စု,village_tract,6290,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0613211,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Mongkaing Township,မိုင်းကိုင် မြို့နယ်,Loke Tawng Village Tract,လုတ်တောင်း ကျေးရွာအုပ်စု,village_tract,6290,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0613212,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Mongkaing Township,မိုင်းကိုင် မြို့နယ်,Wan Hpwee Village Tract,ဝမ်ဖွီး ကျေးရွာအုပ်စု,village_tract,6290,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0613213,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Mongkaing Township,မိုင်းကိုင် မြို့နယ်,Ho Nar Village Tract,ဟိုနား ကျေးရွာအုပ်စု,village_tract,6290,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0613214,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Mongkaing Township,မိုင်းကိုင် မြို့နယ်,Mong Yun Village Tract,မိုင်းယွန်း ကျေးရွာအုပ်စု,village_tract,6290,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0613215,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Mongkaing Township,မိုင်းကိုင် မြို့နယ်,Son Law Village Tract,စုံလော ကျေးရွာအုပ်စု,village_tract,6290,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0613216,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Mongkaing Township,မိုင်းကိုင် မြို့နယ်,Par Hkawng Village Tract,ပါခေါင် ကျေးရွာအုပ်စု,village_tract,6290,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0613217,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Mongkaing Township,မိုင်းကိုင် မြို့နယ်,Nawng Sam Hpu Village Tract,နောင်စံဖူး ကျေးရွာအုပ်စု,village_tract,6290,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0613218,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Mongkaing Township,မိုင်းကိုင် မြို့နယ်,Loi Kon Village Tract,လွိုင်ကုန် ကျေးရွာအုပ်စု,village_tract,6290,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0613219,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Mongkaing Township,မိုင်းကိုင် မြို့နယ်,Ton Law Village Tract,တုံလော ကျေးရွာအုပ်စု,village_tract,6290,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0613220,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Mongkaing Township,မိုင်းကိုင် မြို့နယ်,Pang Kay Tu Village Tract,ပန်ကေတု ကျေးရွာအုပ်စု,village_tract,6290,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0613221,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Mongkaing Township,မိုင်းကိုင် မြို့နယ်,Ho Hke Village Tract,ဟိုခဲ ကျေးရွာအုပ်စု,village_tract,6290,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0613222,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Mongkaing Township,မိုင်းကိုင် မြို့နယ်,Ham Ngaing Village Tract,ဟမ်းငိုင်း ကျေးရွာအုပ်စု,village_tract,6290,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0613223,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Mongkaing Township,မိုင်းကိုင် မြို့နယ်,Nar Hwei Village Tract,နားဟွယ် ကျေးရွာအုပ်စု,village_tract,6290,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0614200,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Monghsu Township,မိုင်းရှူး မြို့နယ်,Myoma Pang Swea Village Tract,မြို့မပန်စွဲ ကျေးရွာအုပ်စု,village_tract,6327,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0614201,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Monghsu Township,မိုင်းရှူး မြို့နယ်,Nar Sang Village Tract,နားစံ ကျေးရွာအုပ်စု,village_tract,6327,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0614202,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Monghsu Township,မိုင်းရှူး မြို့နယ်,Maw Mayt Village Tract,မော်မေ့ ကျေးရွာအုပ်စု,village_tract,6327,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0614203,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Monghsu Township,မိုင်းရှူး မြို့နယ်,Loi Naing Village Tract,လွိုင်နိုင်း ကျေးရွာအုပ်စု,village_tract,6327,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0614204,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Monghsu Township,မိုင်းရှူး မြို့နယ်,Nam Tawng Village Tract,နမ့်တောင် ကျေးရွာအုပ်စု,village_tract,6327,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0614205,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Monghsu Township,မိုင်းရှူး မြို့နယ်,Mong Sam Village Tract,မိုင်းစံ ကျေးရွာအုပ်စု,village_tract,6327,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0614206,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Monghsu Township,မိုင်းရှူး မြို့နယ်,Ho Hseng Village Tract,ဟိုဆိုင် ကျေးရွာအုပ်စု,village_tract,6327,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0614207,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Monghsu Township,မိုင်းရှူး မြို့နယ်,Hopong Village Tract,ဟိုပုံ ကျေးရွာအုပ်စု,village_tract,6327,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0614208,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Monghsu Township,မိုင်းရှူး မြို့နယ်,Hway Hay Village Tract,ဟွေဟေး ကျေးရွာအုပ်စု,village_tract,6327,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0614209,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Monghsu Township,မိုင်းရှူး မြို့နယ်,Haik Par Village Tract,ဟိုက်ပါ ကျေးရွာအုပ်စု,village_tract,6327,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0614210,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Monghsu Township,မိုင်းရှူး မြို့နယ်,Wan Hsawt Village Tract,ဝမ်ဆော့ ကျေးရွာအုပ်စု,village_tract,6327,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0614211,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Monghsu Township,မိုင်းရှူး မြို့နယ်,Hpar Ya Village Tract,ဖာယ ကျေးရွာအုပ်စု,village_tract,6327,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0614212,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Monghsu Township,မိုင်းရှူး မြို့နယ်,Wan Loi Village Tract,ဝမ်လွိုင် ကျေးရွာအုပ်စု,village_tract,6327,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0614213,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Monghsu Township,မိုင်းရှူး မြို့နယ်,Mong Awt Village Tract,မိုင်းအော့ ကျေးရွာအုပ်စု,village_tract,6327,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0614214,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Monghsu Township,မိုင်းရှူး မြို့နယ်,Nar Waun Village Tract,နားဝိုင် ကျေးရွာအုပ်စု,village_tract,6327,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0614215,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Monghsu Township,မိုင်းရှူး မြို့နယ်,Nawng Et Village Tract,နောင်အက် ကျေးရွာအုပ်စု,village_tract,6327,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0614216,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Monghsu Township,မိုင်းရှူး မြို့နယ်,Kun Kyawng Village Tract,ကွန်ကျောင်း ကျေးရွာအုပ်စု,village_tract,6327,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615200,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Pang Sei Village Tract,ပန်စယ် ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615201,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Hpet Nam Village Tract,ဖတ်နမ် ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615202,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Pang Lawt Village Tract,ပန်လော့ ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615203,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Wan Hpwee Village Tract,ဝမ်ဖွီး ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615204,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Wan Hkont Village Tract,ဝမ်ခုန့် ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615205,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Hseng Lin Village Tract,ဆိုင်းလင် ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615206,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Har Wan Village Tract,ဟာဝမ် ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615207,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Mong Nin Village Tract,မိုင်းနင် ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615208,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Wan Wa Village Tract,ဝမ်ဝ ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615209,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Keng Len Village Tract,ကျိုင်းလင် ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615210,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Wan Chin Village Tract,ဝမ်ချင် ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615211,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Wan Wut Village Tract,ဝမ်ဝပ် ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615212,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Wan Sat Village Tract,ဝမ်စပ် ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615213,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Hkauk Sant Village Tract,ခေါက်စန့် ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615214,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Wan Hai Village Tract,ဝမ်ဟိုင်း ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615215,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Nawng Sum Village Tract,နောင်ဆွမ်း ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615216,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Mong Kawng Village Tract,မိုင်းကောင် ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615217,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Nar Kan Village Tract,နားကန်း ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615218,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Nawng Ae Village Tract,နောင်အယ် ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615219,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Wein Kawng Village Tract,ဝိန်းကောင် ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615220,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Tu Yar Village Tract,တူယား ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615221,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Mong Nang Village Tract,မိုင်းနန်း ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615222,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Hopong Village Tract,ဟိုပုန် ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615223,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Mong Ye Village Tract,မိုင်းရဲ ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615224,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Wan Ton Village Tract,ဝမ်တုံ ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615225,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Long Yang Village Tract,လုံယန်း ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615226,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Wan Sein Village Tract,ဝမ်စိမ်း ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615227,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Mong Yang Village Tract,မိုင်းယန်း ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615228,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Mong Lin Village Tract,မိုင်းလင်း ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615229,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Nawng Taw Village Tract,နောင်တော ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615230,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Mong Hsaung Village Tract,မိုင်းဆောင် ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0615231,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Kyethi Township,ကျေးသီး မြို့နယ်,Nar Loi Village Tract,နားလွယ် ကျေးရွာအုပ်စု,village_tract,6322,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0616200,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Nansang Township,နမ့်စန် မြို့နယ်,Nansang Village Tract,နမ့်စန် ကျေးရွာအုပ်စု,village_tract,6108,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0616201,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Nansang Township,နမ့်စန် မြို့နယ်,Wan Nawng Village Tract,ဝမ်နောင် ကျေးရွာအုပ်စု,village_tract,6108,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0616202,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Nansang Township,နမ့်စန် မြို့နယ်,Loi La Village Tract,လွိုင်လ ကျေးရွာအုပ်စု,village_tract,6108,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
0616203,Shan State (South),ရှမ်းပြည်နယ် (တောင်ပိုင်း),Nansang Township,နမ့်စန် မြို့နယ်,Met Mon Mun Village Tract,မက်မုန်မွန်း ကျေးရွာအုပ်စု,village_tract,6108,,linked_township_only,exact_township_name,Unique township match; locality not uniquely linked
