source_key,level,action,outcome,coremap_id,target_parent_id,name_en,name_my,official,rename,reparent,reclassify,create,notes
03_Township:42,township,update_name,renamed,5920,5923,Shwegyin,ရွှေကျင်,True,True,False,False,False,matched_preserve_geom
03_Township:43,township,update_name,renamed,6019,5970,Taungoo,တောင်ငူ,True,True,False,False,False,matched_preserve_geom
03_Township:46,township,update_name,renamed,6020,5970,Yedashe,ရေတာရှည်,True,True,False,False,False,matched_preserve_geom
03_Township:37,township,update_name,renamed,5941,5970,Kyaukkyi,ကျောက်ကြီး,True,True,False,False,False,matched_preserve_geom
03_Township:41,township,update_name,renamed,5942,5970,Phyu,ဖြူး,True,True,False,False,False,matched_preserve_geom
03_Township:40,township,update_name,renamed,5943,5970,Oktwin,အုတ်တွင်း,True,True,False,False,False,matched_preserve_geom
03_Township:35,township,update_name,renamed,5971,5970,Htantabin,ထန်းတပင်,True,True,False,False,False,matched_preserve_geom
03_Township:56,township,create_mimu_placeholder,reparented,7139,7128,Pyay,ပြည်,True,True,True,False,False,promoted_to_match:spatial_core_id_promote
03_Township:54,township,update_name,reparented,7137,7128,Paukkhaung,ပေါက်ခေါင်း,True,True,True,False,False,matched_preserve_geom
03_Township:53,township,create_mimu_placeholder,reparented,6778,7128,Padaung,ပန်းတောင်း,True,True,True,False,False,promoted_to_match:spatial_core_id_promote
03_Township:55,township,update_name,reparented,7161,7128,Paungde,ပေါင်းတည်,True,True,True,False,False,matched_preserve_geom
03_Township:59,township,update_name,reparented,7157,7128,Thegon,သဲကုန်း,True,True,True,False,False,matched_preserve_geom
03_Township:57,township,create_mimu_placeholder,reparented,7151,7128,Shwedaung,ရွှေတောင်,True,True,True,False,False,promoted_to_match:spatial_core_id_promote
03_Township:58,township,update_name,renamed,7232,7170,Thayarwady,သာယာဝတီ,True,True,False,False,False,matched_preserve_geom
03_Township:48,township,update_name,renamed,7225,7170,Letpadan,လက်ပံတန်း,True,True,False,False,False,matched_preserve_geom
03_Township:49,township,update_name,renamed,7224,7170,Minhla,မင်းလှ,True,True,False,False,False,matched_preserve_geom
03_Township:52,township,update_name,renamed,7168,7170,Okpho,အုတ်ဖို,True,True,False,False,False,matched_preserve_geom
03_Township:60,township,update_name,renamed,7162,7170,Zigon,ဇီးကုန်း,True,True,False,False,False,matched_preserve_geom
03_Township:51,township,update_name,renamed,7160,7170,Nattalin,နတ်တလင်း,True,True,False,False,False,matched_preserve_geom
03_Township:50,township,update_name,renamed,7171,7170,Monyo,မိုးညို,True,True,False,False,False,matched_preserve_geom
03_Township:47,township,update_name,renamed,7163,7170,Gyobingauk,ကြို့ပင်ကောက်,True,True,False,False,False,matched_preserve_geom
03_Township:106,township,update_name,renamed,7072,7053,Magway,မကွေး,True,True,False,False,False,matched_preserve_geom
03_Township:125,township,update_name,renamed,7028,7053,Yenangyaung,ရေနံချောင်း,True,True,False,False,False,matched_preserve_geom
03_Township:103,township,update_name,renamed,7031,7053,Chauk,ချောက်,True,True,False,False,False,matched_preserve_geom
03_Township:122,township,update_name,renamed,7076,7053,Taungdwingyi,တောင်တွင်းကြီး,True,True,False,False,False,matched_preserve_geom
03_Township:111,township,update_name,renamed,7071,7053,Myothit,မြို့သစ်,True,True,False,False,False,matched_preserve_geom
03_Township:112,township,update_name,renamed,7038,7053,Natmauk,နတ်မောက်,True,True,False,False,False,matched_preserve_geom
03_Township:107,township,manual_review,manual_review_remaining,,,Minbu,မင်းဘူး,True,False,False,False,False,Fuzzy-name candidates are review-only: 7018:မင်းဘူး(စကု)မြို့နယ်:0.824
03_Township:116,township,update_name,renamed,7024,7029,Pwintbyu,ပွင့်ဖြူ,True,True,False,False,False,matched_preserve_geom
03_Township:113,township,update_name,renamed,7096,7029,Ngape,ငဖဲ,True,True,False,False,False,matched_preserve_geom
03_Township:117,township,update_name,renamed,7033,7029,Salin,စလင်း,True,True,False,False,False,matched_preserve_geom
03_Township:120,township,manual_review,manual_review_remaining,,,Sidoktaya,စေတုတ္ထရာ,True,False,False,False,False,Fuzzy-name candidates are review-only: 7026:စေတုတ္တရာမြို့နယ်:0.889
03_Township:123,township,update_name,renamed,7127,7128,Thayet,သရက်,True,True,False,False,False,matched_preserve_geom
03_Township:109,township,create_mimu_placeholder,renamed,7090,7128,Minhla,မင်းလှ,True,True,False,False,False,promoted_to_match:spatial_core_id_promote
03_Township:108,township,update_name,renamed,7107,7128,Mindon,မင်းတုန်း,True,True,False,False,False,matched_preserve_geom
03_Township:105,township,keep_existing,renamed,7114,7128,Kamma,ကံမ,True,True,False,False,False,matched_preserve_geom
03_Township:102,township,update_name,renamed,7123,7128,Aunglan,အောင်လံ,True,True,False,False,False,matched_preserve_geom
03_Township:121,township,update_name,renamed,7081,7128,Sinbaungwe,ဆင်ပေါင်ဝဲ,True,True,False,False,False,matched_preserve_geom
03_Township:114,township,update_name,renamed,6914,6912,Pakokku,ပခုက္ကူ,True,True,False,False,False,matched_preserve_geom
03_Township:126,township,update_name,renamed,6883,6912,Yesagyo,ရေစကြို,True,True,False,False,False,matched_preserve_geom
03_Township:110,township,update_name,renamed,6931,6912,Myaing,မြိုင်,True,True,False,False,False,matched_preserve_geom
03_Township:115,township,update_name,renamed,6929,6912,Pauk,ပေါက်,True,True,False,False,False,matched_preserve_geom
03_Township:119,township,update_name,renamed,6916,6912,Seikphyu,ဆိပ်ဖြူ,True,True,False,False,False,matched_preserve_geom
03_Township:104,township,update_name,renamed,6809,6920,Gangaw,ဂန့်ဂေါ,True,True,False,False,False,matched_preserve_geom
03_Township:124,township,update_name,renamed,6927,6920,Tilin,ထီးလင်း,True,True,False,False,False,matched_preserve_geom
03_Township:118,township,update_name,renamed,6926,6920,Saw,ဆော,True,True,False,False,False,matched_preserve_geom
03_Township:128,township,update_name,renamed,6535,6538,Aungmyaythazan,အောင်မြေသာစံ,True,True,False,False,False,matched_preserve_geom
03_Township:129,township,update_name,reparented,6237,6538,Chanayethazan,ချမ်းအေးသာစံ,True,True,True,False,False,matched_preserve_geom
03_Township:134,township,update_name,reparented,6259,6538,Mahaaungmyay,မဟာအောင်မြေ,True,True,True,False,False,matched_preserve_geom
03_Township:130,township,update_name,reparented,6223,6538,Chanmyathazi,ချမ်းမြသာစည်,True,True,True,False,False,matched_preserve_geom
03_Township:145,township,update_name,reparented,6203,6538,Pyigyitagon,ပြည်ကြီးတံခွန်,True,True,True,False,False,matched_preserve_geom
03_Township:127,township,update_name,reparented,6202,6538,Amarapura,အမရပူရ,True,True,True,False,False,matched_preserve_geom
03_Township:143,township,update_name,renamed,6276,6538,Patheingyi,ပုသိမ်ကြီး,True,True,False,False,False,matched_preserve_geom
03_Township:146,township,update_name,renamed,6536,6537,Pyinoolwin,ပြင်ဦးလွင်,True,True,False,False,False,matched_preserve_geom
03_Township:133,township,update_name_and_parent,reparented,6544,6537,Madaya,မတ္တရာ,True,True,True,False,False,matched_preserve_geom
03_Township:147,township,update_name_and_parent,reparented,6550,6537,Singu,စဉ့်ကူး,True,True,True,False,False,matched_preserve_geom
03_Township:137,township,update_name_and_parent,reparented,6553,6537,Mogoke,မိုးကုတ်,True,True,True,False,False,matched_preserve_geom
03_Township:151,township,update_name_and_parent,reparented,6554,6537,Thabeikkyin,သပိတ်ကျင်း,True,True,True,False,False,matched_preserve_geom
03_Township:132,township,update_name,renamed,6198,6197,Kyaukse,ကျောက်ဆည်,True,True,False,False,False,matched_preserve_geom
03_Township:148,township,update_name,renamed,6205,6197,Sintgaing,စဉ့်ကိုင်,True,True,False,False,False,matched_preserve_geom
03_Township:139,township,update_name,renamed,6200,6197,Myittha,မြစ်သား,True,True,False,False,False,matched_preserve_geom
03_Township:149,township,update_name_and_parent,reparented,6891,6197,Tada-U,တံတားဦး,True,True,True,False,False,matched_preserve_geom
03_Township:138,township,update_name,renamed,6888,6721,Myingyan,မြင်းခြံ,True,True,False,False,False,matched_preserve_geom
03_Township:150,township,update_name,renamed,6903,6721,Taungtha,တောင်သာ,True,True,False,False,False,matched_preserve_geom
03_Township:140,township,update_name,renamed,6892,6721,Natogyi,နွားထိုးကြီး,True,True,False,False,False,matched_preserve_geom
03_Township:131,township,update_name,renamed,7050,7049,Kyaukpadaung,ကျောက်ပန်းတောင်း,True,True,False,False,False,matched_preserve_geom
03_Township:141,township,update_name_and_parent,reparented,6857,6721,Ngazun,ငါန်းဇွန်,True,True,True,False,False,matched_preserve_geom
03_Township:142,township,update_name,renamed,6905,7049,Nyaung-U,ညောင်ဦး,True,True,False,False,False,matched_preserve_geom
03_Township:154,township,update_name,renamed,6069,6068,Yamethin,ရမည်းသင်း,True,True,False,False,False,matched_preserve_geom
03_Township:144,township,update_name,renamed,7052,6068,Pyawbwe,ပျော်ဘွယ်,True,True,False,False,False,matched_preserve_geom
03_Township:136,township,update_name,renamed,7051,6165,Meiktila,မိတ္ထီလာ,True,True,False,False,False,matched_preserve_geom
03_Township:135,township,update_name,renamed,6898,6165,Mahlaing,မလှိုင်,True,True,False,False,False,matched_preserve_geom
03_Township:152,township,update_name,renamed,6164,6165,Thazi,သာစည်,True,True,False,False,False,matched_preserve_geom
03_Township:153,township,update_name,renamed,6185,6165,Wundwin,ဝမ်းတွင်း,True,True,False,False,False,matched_preserve_geom
03_Township:159,township,update_name,renamed,5070,5099,Mawlamyine,မော်လမြိုင်,True,True,False,False,False,matched_preserve_geom
03_Township:157,township,update_name,renamed,5098,5099,Kyaikmaraw,ကျိုက်မရော,True,True,False,False,False,matched_preserve_geom
03_Township:156,township,update_name,renamed,5110,5099,Chaungzon,ချောင်းဆုံ,True,True,False,False,False,matched_preserve_geom
03_Township:162,township,keep_existing,renamed,7482,5099,Thanbyuzayat,သံဖြူဇရပ်,True,True,False,False,False,matched_preserve_geom
03_Township:160,township,update_name,renamed,5108,5099,Mudon,မုဒုံ,True,True,False,False,False,matched_preserve_geom
03_Township:164,township,update_name_and_parent,reparented,7491,5099,Ye,ရေး,True,True,True,False,False,matched_preserve_geom
03_Township:163,township,keep_existing,renamed,5053,5054,Thaton,သထုံ,True,True,False,False,False,matched_preserve_geom
03_Township:161,township,update_name,renamed,5055,5054,Paung,ပေါင်,True,True,False,False,False,matched_preserve_geom
03_Township:158,township,update_name_and_parent,reparented,5889,5054,Kyaikto,ကျိုက်ထို,True,True,True,False,False,matched_preserve_geom
03_Township:155,township,update_name_and_parent,reparented,5881,5054,Bilin,ဘီးလင်း,True,True,True,False,False,matched_preserve_geom
03_Township:187,township,update_name,renamed,6993,6988,Sittwe,စစ်တွေ,True,True,False,False,False,matched_preserve_geom
03_Township:184,township,keep_existing,renamed,6987,6988,Ponnagyun,ပုဏ္ဏားကျွန်း,True,True,False,False,False,matched_preserve_geom
03_Township:180,township,update_name,renamed,6951,7005,Mrauk-U,မြောက်ဦး,True,True,False,False,False,matched_preserve_geom
03_Township:177,township,update_name,renamed,6960,7005,Kyauktaw,ကျောက်တော်,True,True,False,False,False,matched_preserve_geom
03_Township:179,township,update_name,renamed,6950,7005,Minbya,မင်းပြား,True,True,False,False,False,matched_preserve_geom
