duplicate_type,admin_level,parent_id,normalized_name,admin_area_ids,name_row_ids,row_count,review_reason
exact_duplicate_name_rows,,,ကိုးကန့်,6411,5054;7554,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ရှင်းဝမ်,6412,5061;7690,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မုံးကိုး,6413,5057;7638,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,တာမိုးညဲ,6414,5231;8076,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,တုန်းရှမ်း,6416,5075;8332,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,လောက်ကိုင်,6417,5068;8140,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ဟိုပန်,6429,5073;7888,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,နမ့်တစ်,6430,5072;7832,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ပန်လုံ,6432,5074;7688,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ကွမ်းလုံ,6441,5059;7872,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မိုင်ယော်,6443,5077;8244,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,နာဝီး,6446,5023;7924,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ဟိုပန်,6447,5022;8078,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ပန်ဝိုင်,6448,5025;7878,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,ခွန်းမား,6450,5029;7800,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,မိုင်းမော,6452,5027;7868,2,Remove exact duplicate name rows while preserving one row and useful aliases
exact_duplicate_name_rows,,,အိုက်ချိန်,6453,5031;7768,2,Remove exact duplicate name rows while preserving one row and useful aliases
