postal_code,source_row_count_en,source_row_count_my,region_name_en,region_name_my,township_name_en,township_name_my,locality_name_en,locality_name_my,locality_type,township_pcode,township_admin_area_id,local_pcode,local_admin_area_id,match_status,match_method,candidate_township_pcodes,candidate_local_pcodes,review_reason
1808216,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Na Be Kwin Village Tract,နဘဲကွင်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808217,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Sin Ku Wet Hla Village Tract,ဆင်ကူးဝက်လှ ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808218,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Yae Kan Village Tract,ရေကန် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808219,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Pyin Htaung Twin Village Tract,ပျဉ်ထောင်တွင်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808220,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Gon Min Kwin Village Tract,ဂုံမင်းကွင်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808221,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Nat Sin Kone Village Tract,နတ်စင်ကုန်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808222,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Tar Sone Village Tract,တာဆုံး ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808223,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Sin Ku Ywar Thit Village Tract,ဆင်ကူးရွာသစ် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808224,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Nyaung Waing Village Tract,ညောင်ဝိုင်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808225,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Oke Twin Village Tract,အုတ်တွင်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808226,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Kha Mon Seik Village Tract,ခမုံဆိပ် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808227,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Gon Hnyin Tan Village Tract,ဂုံညင်းတန်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808228,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Taw Lat Tha Village Tract,တော်လဿ ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808229,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Myin Ka Wa Village Tract,မြင်ကဝ ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808230,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Aung Lan Kone Village Tract,အောင်လံကုန်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808231,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Nat Hpan Kwin Village Tract,နတ်ဖန်ကွင်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808232,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Sin Ma Ni Village Tract,ဆင်မနီ ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808233,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Thi Dar Kone Village Tract,သီတာကုန်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808234,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Ka Nyin To Village Tract,ကညင်တို ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808235,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Thar Ra Waw Village Tract,သာရဝေါ ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808236,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Sein Tone Village Tract,စိန်တုံး ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808237,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Aing Ta Loke Village Tract,အိုင်တလုပ် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808238,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Zee Hpyu Kone Village Tract,ဇီးဖြူကုန်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808239,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Pauk Taw Su Village Tract,ပေါက်တောစု ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808240,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Lu Lin Kyaw Village Tract,လုလင်ကျော် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808241,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Kun Thee Ta Pin Village Tract,ကွမ်းသီးတပင် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808242,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Pyin Ka Toe Kone Village Tract,ပျဉ်းကတိုးကုန်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808243,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Taw Ka Lat Village Tract,တော်ကလပ် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808244,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Shan Su Village Tract,ရှမ်းစု ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808245,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Yae Hlyan Village Tract,ရေလျှံ ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808246,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Yun Thwei Village Tract,ယွန်းသွယ် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808247,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Yae Kyi Village Tract,ရေကြည် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1808248,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Baw Di Pin Village Tract,ဗောဓိပင် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809001,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Zee Kone Lay Quarter,ဇီးကုန်းလေး ရပ်ကွက်,ward,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809002,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Kan Gyi Tan Quarter,ကန်ကြီးတန်း ရပ်ကွက်,ward,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809003,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Lan Ma Taw Quarter,လမ်းမတော် ရပ်ကွက်,ward,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809004,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Yone Lan Quarter,ရုံးလမ်း ရပ်ကွက်,ward,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809005,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Min Tan Quarter,မင်းတန်း ရပ်ကွက်,ward,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809006,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Zay Cho Tan Quarter,ဈေးချိုတန်း ရပ်ကွက်,ward,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809007,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Pyi Taw Thar Quarter,ပြည်တော်သာ ရပ်ကွက်,ward,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809008,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Pan Be Chaung Quarter,ပန်းဘဲချောင် ရပ်ကွက်,ward,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809200,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Let Set Village Tract,လက်ဆက် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809201,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Tha Yaw (G) Village Tract,သရော (ဂျီ) ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809202,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Pan Taw Village Tract,ပန်းတော ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809203,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Let Pan Yae Kyaw Village Tract,လက်ပံရေကျော် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809204,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Tha Yaw (M) Village Tract,သရော (အမ်) ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809205,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Hle Pyin Tin Village Tract,လှည်းပြင်တင် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809206,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Htauk Kyant Kwin (M) Village Tract,ထောက်ကြန့်ကွင်း (အမ်) ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809207,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Nyaung Win Village Tract,ညောင်ဝင်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809208,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Tha Yet Ta Pin Village Tract,သရက်တပင် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809209,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Kywe Ta Lin Village Tract,ကျွဲတလင်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809210,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,San Taung Kwayt Village Tract,စမ်းတောင်ကွေ့ ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809211,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,But Sein Bu Village Tract,ဘွတ်စိန်ဘု ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809212,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Khwet Ma Village Tract,ခွက်မ ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809213,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Kaing Pyin Gyi Village Tract,ကိုင်းပြင်ကြီး ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809214,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,San Boke Village Tract,စမ်းဘုတ် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809215,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Wet Hla Gyi Village Tract,ဝက်လှကြီး ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809216,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,U To Ka Nyin Pin Village Tract,ဦးတိုကညင်ပင် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809217,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Si Kone Village Tract,စီကုန်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809218,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Thin Aing Village Tract,သင်အိုင် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809219,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Yway Kone Village Tract,ရွေးကုန်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809220,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Za Yit Chaung Village Tract,ဇရစ်ချောင်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809221,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,In Gyin Kone Village Tract,အင်ကြင်းကုန်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809222,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Pet Tan Village Tract,ပက်တန်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809223,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Htauk Kyant Village Tract,ထောက်ကြန့် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809224,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Nyaung Thone Pin Village Tract,ညောင်သုံးပင် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809225,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Sar Ni Su Village Tract,စာနီစု ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809226,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Oe Kwe Village Tract,အိုးကွဲ ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809227,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Kyaung Ywar Village Tract,ကျောင်းရွာ ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809228,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Gant Gaw Pin Village Tract,ဂန့်ဂေါ်ပင် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809229,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Sit Kwin Village Tract,စစ်ကွင်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809230,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Pauk Kone Village Tract,ပေါက်ကုန်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809231,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Shar Taw Kwin Village Tract,ရှားတောကွင်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809232,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Byet Gyi Village Tract,ဗျက်ကြီး ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809233,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Thar Yar Kone Village Tract,သာယာကုန်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809234,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Ta Nar Po Village Tract,တနာပို ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809235,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Kan Thar Yar Village Tract,ကံသာယာ ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809236,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Kyoet Kone (2) Village Tract,ကြို့ကုန်း (၂) ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809237,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Wet Hla Ka Lay Village Tract,ဝက်လှကလေး ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809238,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Thin Taw Kan Village Tract,သင်တောကန် ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809239,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Shan Kone Village Tract,ရှမ်းကုန်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809240,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Pay Pin Tan Village Tract,ပေပင်တန်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809241,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Nyaung Kone Village Tract,ညောင်ကုန်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809242,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Oke Twin Village Tract,အုတ်တွင်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809243,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Thea Kaw Village Tract,သဲကော ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809244,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Shwe Laung Village Tract,ရွှေလောင်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809245,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Kyoet Kone (1) Village Tract,ကြို့ကုန်း (၁) ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809246,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Hle Ku Village Tract,လှည်းကူး ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809247,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Di Hlaing Village Tract,ဒီလှိုင်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809248,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Sein Bu Village Tract,စိန်ဘု ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809249,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Htan Pin Kone Village Tract,ထန်းပင်ကုန်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
1809250,1,1,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Minhla Township,မင်းလှ မြို့နယ်,Sin Te Kone Village Tract,ဆင်တဲကုန်း ကျေးရွာအုပ်စု,village_tract,,,,,unmatched_postal_locality,,,,Identity is not proven; do not guess or create geometry
