postal_code,region_name_en,region_name_my,township_name_en,township_name_my,locality_name_en,locality_name_my,locality_type,township_admin_area_id,local_admin_area_id,match_status,match_method,review_reason
0521004,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Pyawbwe Township,ပျော်ဘွယ် မြို့နယ်,Myo Thit Quarter,မြို့သစ် ရပ်ကွက်,ward,7052,6155,linked_local_area,exact_local_under_township,Unique local admin under matched township
0521005,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Pyawbwe Township,ပျော်ဘွယ် မြို့နယ်,Shwe Pyi Yan Aung Quarter,ရွှေပြည်ရန်အောင် ရပ်ကွက်,ward,7052,6162,linked_local_area,exact_local_under_township,Unique local admin under matched township
0521006,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Pyawbwe Township,ပျော်ဘွယ် မြို့နယ်,Shwe Pyi Yan Naing Quarter,ရွှေပြည်ရန်နိုင် ရပ်ကွက်,ward,7052,6166,linked_local_area,exact_local_under_township,Unique local admin under matched township
0521007,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Pyawbwe Township,ပျော်ဘွယ် မြို့နယ်,Shwe Pyi Yan Lon Quarter,ရွှေပြည်ရန်လုံ ရပ်ကွက်,ward,7052,6143,linked_local_area,exact_local_under_township,Unique local admin under matched township
0521008,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Pyawbwe Township,ပျော်ဘွယ် မြို့နယ်,Mandalay Tan Quarter,မန္တလေးတန်း ရပ်ကွက်,ward,7052,5799,linked_local_area,exact_local_under_township,Unique local admin under matched township
0521009,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Pyawbwe Township,ပျော်ဘွယ် မြို့နယ်,Pyi Thar Yar Quarter,ပြည်သာယာ ရပ်ကွက်,ward,7052,6161,linked_local_area,exact_local_under_township,Unique local admin under matched township
0524001,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Kyaukpadaung Township,ကျောက်ပန်းတောင်း မြို့နယ်,Myauk Pyi Taw Thar Quarter,မြောက်ပြည်တော်သာ ရပ်ကွက်,ward,7050,7044,linked_local_area,exact_local_under_township,Unique local admin under matched township
0524002,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Kyaukpadaung Township,ကျောက်ပန်းတောင်း မြို့နယ်,Lut Lat Yay Quarter,လွတ်လပ်ရေး ရပ်ကွက်,ward,7050,7045,linked_local_area,exact_local_under_township,Unique local admin under matched township
0524003,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Kyaukpadaung Township,ကျောက်ပန်းတောင်း မြို့နယ်,Thar Yar Yay Quarter,သာယာရေး ရပ်ကွက်,ward,7050,7046,linked_local_area,exact_local_under_township,Unique local admin under matched township
0524004,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Kyaukpadaung Township,ကျောက်ပန်းတောင်း မြို့နယ်,Tan Pa Wa Di Quarter,တမ္ပဝတီ ရပ်ကွက်,ward,7050,6628,linked_local_area,exact_local_under_township,Unique local admin under matched township
0524005,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Kyaukpadaung Township,ကျောက်ပန်းတောင်း မြို့နယ်,Zay Kwet Thit Quarter,ဈေးကွက်သစ် ရပ်ကွက်,ward,7050,7016,linked_local_area,exact_local_under_township,Unique local admin under matched township
0524006,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Kyaukpadaung Township,ကျောက်ပန်းတောင်း မြို့နယ်,Myo Ma Kwet Thit Quarter,မြို့မကွက်သစ် ရပ်ကွက်,ward,7050,6793,linked_local_area,exact_local_under_township,Unique local admin under matched township
0524007,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Kyaukpadaung Township,ကျောက်ပန်းတောင်း မြို့နယ်,San Pya Quarter,စံပြ ရပ်ကွက်,ward,7050,7047,linked_local_area,exact_local_under_township,Unique local admin under matched township
0524008,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Kyaukpadaung Township,ကျောက်ပန်းတောင်း မြို့နယ်,Bu Tar Quarter,ဘူတာ ရပ်ကွက်,ward,7050,7048,linked_local_area,exact_local_under_township,Unique local admin under matched township
0524009,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Kyaukpadaung Township,ကျောက်ပန်းတောင်း မြို့နယ်,Aung Min Ga Lar Quarter,အောင်မင်္ဂလာ ရပ်ကွက်,ward,7050,7034,linked_local_area,exact_local_under_township,Unique local admin under matched township
0524010,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Kyaukpadaung Township,ကျောက်ပန်းတောင်း မြို့နယ်,Myo Ma (South) Quarter,မြို့မတောင် ရပ်ကွက်,ward,7050,7040,linked_local_area,exact_local_under_township,Unique local admin under matched township
0524011,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Kyaukpadaung Township,ကျောက်ပန်းတောင်း မြို့နယ်,Myo Ma Quarter,မြို့မ ရပ်ကွက်,ward,7050,7042,linked_local_area,exact_local_under_township,Unique local admin under matched township
0524012,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Kyaukpadaung Township,ကျောက်ပန်းတောင်း မြို့နယ်,Thi Ri Min Ga Lar Quarter,သီရိမင်္ဂလာ ရပ်ကွက်,ward,7050,7043,linked_local_area,exact_local_under_township,Unique local admin under matched township
0525001,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Myingyan Township,မြင်းခြံ မြို့နယ်,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,ward,6888,6873,linked_local_area,exact_local_under_township,Unique local admin under matched township
0525002,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Myingyan Township,မြင်းခြံ မြို့နယ်,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,ward,6888,6870,linked_local_area,exact_local_under_township,Unique local admin under matched township
0525003,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Myingyan Township,မြင်းခြံ မြို့နယ်,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,ward,6888,6505,linked_local_area,exact_local_under_township,Unique local admin under matched township
0525004,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Myingyan Township,မြင်းခြံ မြို့နယ်,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,ward,6888,6869,linked_local_area,exact_local_under_township,Unique local admin under matched township
0526001,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Natogyi Township,နွားထိုးကြီး မြို့နယ်,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,ward,6892,6885,linked_local_area,exact_local_under_township,Unique local admin under matched township
0526002,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Natogyi Township,နွားထိုးကြီး မြို့နယ်,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,ward,6892,6886,linked_local_area,exact_local_under_township,Unique local admin under matched township
0526003,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Natogyi Township,နွားထိုးကြီး မြို့နယ်,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,ward,6892,6754,linked_local_area,exact_local_under_township,Unique local admin under matched township
0526004,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Natogyi Township,နွားထိုးကြီး မြို့နယ်,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,ward,6892,6890,linked_local_area,exact_local_under_township,Unique local admin under matched township
0526005,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Natogyi Township,နွားထိုးကြီး မြို့နယ်,No (5) Quarter,အမှတ် (၅) ရပ်ကွက်,ward,6892,6876,linked_local_area,exact_local_under_township,Unique local admin under matched township
0526006,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Natogyi Township,နွားထိုးကြီး မြို့နယ်,No (၆) Quarter,အမှတ် (၆) ရပ်ကွက်,ward,6892,6887,linked_local_area,exact_local_under_township,Unique local admin under matched township
0526007,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Natogyi Township,နွားထိုးကြီး မြို့နယ်,No (၇) Quarter,အမှတ် (၇) ရပ်ကွက်,ward,6892,6780,linked_local_area,exact_local_under_township,Unique local admin under matched township
0526008,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Natogyi Township,နွားထိုးကြီး မြို့နယ်,No (8) Quarter,အမှတ် (၈) ရပ်ကွက်,ward,6892,6771,linked_local_area,exact_local_under_township,Unique local admin under matched township
0527001,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Taungtha Township,တောင်သာ မြို့နယ်,Hpa Yar Gyi (West) Quarter,ဘုရားကြီးအနောက် ရပ်ကွက်,ward,6903,6911,linked_local_area,exact_local_under_township,Unique local admin under matched township
0527002,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Taungtha Township,တောင်သာ မြို့နယ်,Myo Ma Quarter,မြို့မ ရပ်ကွက်,ward,6903,6909,linked_local_area,exact_local_under_township,Unique local admin under matched township
0527003,Mandalay Region,မန္တလေးတိုင်းဒေသကြီး,Taungtha Township,တောင်သာ မြို့နယ်,Tan Myint Kyaung Quarter,တန်းမြင့်ကျောင်း ရပ်ကွက်,ward,6903,6910,linked_local_area,exact_local_under_township,Unique local admin under matched township
