source_key,entity_type,source_name_mm,source_name_en,source_parent,source_geometry_preview_path,candidate_core_ids,candidate_names,candidate_parents,candidate_types,name_evidence,overlap_percent,distance_m,dependency_counts,recommended_action,review_decision,selected_core_id,review_note
village:201863:row9340:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,လင်းဝေး,Lin Way,Shan (South) > Danu Self-Administered Zone > Ywangan > Lin Way,reports/admin-reconciliation-v2/phase3-previews/village_201863_row9340_village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp.geojson,166027;172634,လင်းဝေး [Lin Way / လင်းဝေး] | Lin Way [Lin Way / လင်းဝေး],ရွာငံ | ရွာငံ,village | village,exact_normalized_my,,254.2;177.6,166027:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 172634:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,166027,Multiple CoreMap settlements share exact normalized name under township | prefer id=166027 by verification/point/names (preserve survivor point)
village:201866:row9342:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,သဖန်းပင်,Tha Hpan Pin,Shan (South) > Danu Self-Administered Zone > Ywangan > Lin Way,reports/admin-reconciliation-v2/phase3-previews/village_201866_row9342_village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp.geojson,157175;166032,သဖန်းပင် [Tha Hpan Pin / သဖန်းပင်] | သဖန်းပင် [Tha Phan Bin / သဖန်းပင်],ရွာငံ | ရွာငံ,village | village,exact_normalized_my,,20.7;565.7,157175:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 166032:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,157175,Multiple CoreMap settlements share exact normalized name under township | prefer id=157175 by verification/point/names (preserve survivor point)
village:201850:row9373:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,နွားဘန်းကြီး,Nwar Ban Gyi,Shan (South) > Danu Self-Administered Zone > Ywangan > Nwar Ban Gyi,reports/admin-reconciliation-v2/phase3-previews/village_201850_row9373_village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp.geojson,161736;172676,နွားဘန်းကြီး [Nwar Ban Gyi / နွားဘန်းကြီး] | Nwar Ban Gyi [Nwar Ban Gyi / နွားဘန်းကြီး],ရွာငံ | ရွာငံ,village | village,exact_normalized_my,,86.8;326.5,161736:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 172676:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,161736,Multiple CoreMap settlements share exact normalized name under township | prefer id=161736 by verification/point/names (preserve survivor point)
village:201970:row9394:village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp,village,ပေါ်စင်ကုန်း,Paw Hsin Kone,Shan (South) > Danu Self-Administered Zone > Ywangan > Ya Gyi,reports/admin-reconciliation-v2/phase3-previews/village_201970_row9394_village_point_Shan_v96.zip_mmr_shn_pplp2_250k_unodc_mimu.shp.geojson,157154,မြင်းဝန်း [Myin Wun / မြင်းဝန်း],ရွာငံ,village,no_exact_name,,1110.5,157154:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},manual_review,,,Spatial-only settlement candidate blocked (do not merge by distance alone)
village:222954:row2:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,လငန်း,La Ngan,Tanintharyi > Kawthoung > Bokpyin > Ah Lel Man,reports/admin-reconciliation-v2/phase3-previews/village_222954_row2_village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp.geojson,159759,Langaan [Langaan / ],ဘုတ်ပြင်း,village,no_exact_name,,14.3,159759:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},manual_review,,,Spatial-only settlement candidate blocked (do not merge by distance alone)
village:178207:row55:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,ကျားချောင်း,Kyar Chaung,Tanintharyi > Kawthoung > Bokpyin > Ma Noe Yone,reports/admin-reconciliation-v2/phase3-previews/village_178207_row55_village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp.geojson,118269;167736,ကျားချောင်း [Kyar Chaung / ကျားချောင်း] | ကျားချောင်း [Kya Chaung / ကျားချောင်း],ဘုတ်ပြင်း | ဘုတ်ပြင်း,village | village,exact_normalized_my,,0.0;412.4,118269:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 167736:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,118269,Multiple CoreMap settlements share exact normalized name under township | prefer id=118269 by verification/point/names (preserve survivor point)
village:177069:row174:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,မန်မထူး,Man Ma Htu,Tanintharyi > Dawei > Dawei > Pyar Thar Chaung,reports/admin-reconciliation-v2/phase3-previews/village_177069_row174_village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp.geojson,162661,မောင်မထူး [Mg Ma Htoo / မောင်မထူး],ထားဝယ်,village,no_exact_name,,519.1,162661:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},manual_review,,,Spatial-only settlement candidate blocked (do not merge by distance alone)
village:177684:row382:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,ပြင်ဝန်း,Pyin Wun,Tanintharyi > Myeik > Kyunsu > Min Goke,reports/admin-reconciliation-v2/phase3-previews/village_177684_row382_village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp.geojson,116723;118150,ပြင်ဝန်း [Pyin Wun / ပြင်ဝန်း] | ပြင်ဝန်း [Pyin Wun / ပြင်ဝန်း],ကျွန်းစု | ကျွန်းစု,village | village,exact_normalized_my,,93.0;0.0,116723:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 118150:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,116723,Multiple CoreMap settlements share exact normalized name under township | prefer id=116723 by verification/point/names (preserve survivor point)
village:177715:row395:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,မဆန်းအော်,Ma San Aw,Tanintharyi > Myeik > Kyunsu > Tar La Paing,reports/admin-reconciliation-v2/phase3-previews/village_177715_row395_village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp.geojson,118163;167612,မဆန်းအော် [Ma San Aw / မဆန်းအော်] | မဆန်းအော် [Ma San Aw / မဆန်းအော်],ကျွန်းစု | ကျွန်းစု,village | village,exact_normalized_my,,26.1;631.4,118163:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 167612:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,118163,Multiple CoreMap settlements share exact normalized name under township | prefer id=118163 by verification/point/names (preserve survivor point)
village:177704:row449:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,ရွှေဒူး,Shwe Du,Tanintharyi > Myeik > Kyunsu > Zay Ka Mi,reports/admin-reconciliation-v2/phase3-previews/village_177704_row449_village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp.geojson,118162;167623,ရွှေဒူး [Shwe Du / ရွှေဒူး] | ရွှေဒူး [Shwe Du / ရွှေဒူး],ကျွန်းစု | ကျွန်းစု,village | village,exact_normalized_my,,45.2;796.7,118162:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 167623:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,118162,Multiple CoreMap settlements share exact normalized name under township | prefer id=118162 by verification/point/names (preserve survivor point)
village:222863:row571:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,ရွှေကူစု,Shwe Ku Su,Tanintharyi > Myeik > Myeik > Ah Lel Chaung,reports/admin-reconciliation-v2/phase3-previews/village_222863_row571_village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp.geojson,117929;166613,ရွှေကူစု [Shwe Ku Su / ရွှေကူစု] | ရွှေကူစု [Shwe Ku Su / ရွှေကူစု],မြိတ် | မြိတ်,village | village,exact_normalized_my,,0.0;289.6,117929:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 166613:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,117929,Multiple CoreMap settlements share exact normalized name under township | prefer id=117929 by verification/point/names (preserve survivor point)
village:177477:row572:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,ဒလရှောင်,Da La Shaung,Tanintharyi > Myeik > Myeik > In Ga Maw,reports/admin-reconciliation-v2/phase3-previews/village_177477_row572_village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp.geojson,117926;166518,ဒလရှောင် [Da La Shaung / ဒလရှောင်] | ဒလရှောင် [Da La Shaung / ဒလရှောင်],မြိတ် | မြိတ်,village | village,exact_normalized_my,,0.0;1025.5,117926:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 166518:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,117926,Multiple CoreMap settlements share exact normalized name under township | prefer id=117926 by verification/point/names (preserve survivor point)
village:177463:row596:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,ရေပုန်း,Yae Pone,Tanintharyi > Myeik > Myeik > Ka Lwin,reports/admin-reconciliation-v2/phase3-previews/village_177463_row596_village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp.geojson,117948;168412,ရေပုန်း [Yae Pone / ရေပုန်း] | ရေပုန်းရပ်ကွက် [Yae Pone Ward / ရေပုန်းရပ်ကွက်],မြိတ် | မြိတ်,village | local_area,exact_normalized_my,,314.7;1431.0,117948:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 168412:{has_point=1|verification=unverified|is_verified=f|type=local_area|fk_inbound=0},merge_duplicate_candidate,,117948,Multiple CoreMap settlements share exact normalized name under township | prefer id=117948 by verification/point/names (preserve survivor point)
village:177522:row615:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,ပြင်ချောင်း,Pyin Chaung,Tanintharyi > Myeik > Myeik > Ma Zaw,reports/admin-reconciliation-v2/phase3-previews/village_177522_row615_village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp.geojson,166472;166473,ပြင်ချောင်း [Pyin Chaung / ပြင်ချောင်း] | ပြင်ချောင်း [Pyin Chaung / ပြင်ချောင်း],မြိတ် | မြိတ်,village | village,exact_normalized_my,,651.4;1180.3,166472:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 166473:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,166472,Multiple CoreMap settlements share exact normalized name under township | prefer id=166472 by verification/point/names (preserve survivor point)
village:177577:row633:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,ဘုတ်,Boke,Tanintharyi > Myeik > Myeik > Pa Pyin,reports/admin-reconciliation-v2/phase3-previews/village_177577_row633_village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp.geojson,117907;160575,ဘုတ် [Boke / ဘုတ်] | ဘုတ် [Bok / ဘုတ်],မြိတ် | မြိတ်,village | village,exact_normalized_my,,29.6;801.6,117907:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 160575:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,117907,Multiple CoreMap settlements share exact normalized name under township | prefer id=117907 by verification/point/names (preserve survivor point)
village:177555:row650:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,ငါးအင်း,Ngar Inn,Tanintharyi > Myeik > Myeik > Pin Oh,reports/admin-reconciliation-v2/phase3-previews/village_177555_row650_village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp.geojson,117914;160638,ငါးအင်း [Ngar Inn / ငါးအင်း] | ငါးအင်း [Ngar Inn / ငါးအင်း],မြိတ် | မြိတ်,village | village,exact_normalized_my,,0.0;59.4,117914:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 160638:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,117914,Multiple CoreMap settlements share exact normalized name under township | prefer id=117914 by verification/point/names (preserve survivor point)
village:177493:row658:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,ဆံလှတောင်,San Hla Taung,Tanintharyi > Myeik > Myeik > Pyin Nge,reports/admin-reconciliation-v2/phase3-previews/village_177493_row658_village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp.geojson,166513;166514,ဆံလှတောင် [San Hla Taung / ဆံလှတောင်] | ဆံလှတောင် [San Hla Taung / ဆံလှတောင်],မြိတ် | မြိတ်,village | village,exact_normalized_my,,148.7;89.9,166513:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 166514:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,166513,Multiple CoreMap settlements share exact normalized name under township | prefer id=166513 by verification/point/names (preserve survivor point)
village:177545:row678:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,ပြင်ချောင်း,Pyin Chaung,Tanintharyi > Myeik > Myeik > Ta Nyet (Kayin),reports/admin-reconciliation-v2/phase3-previews/village_177545_row678_village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp.geojson,166472;166473,ပြင်ချောင်း [Pyin Chaung / ပြင်ချောင်း] | ပြင်ချောင်း [Pyin Chaung / ပြင်ချောင်း],မြိတ် | မြိတ်,village | village,exact_normalized_my,,1445.4;147.2,166472:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 166473:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,166472,Multiple CoreMap settlements share exact normalized name under township | prefer id=166472 by verification/point/names (preserve survivor point)
village:177537:row686:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,တပ်တောင်,Tat Taung,Tanintharyi > Myeik > Myeik > Taung Shey,reports/admin-reconciliation-v2/phase3-previews/village_177537_row686_village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp.geojson,117939;166475;166516,တပ်တောင် [Tat Taung / တပ်တောင်] | တပ်တောင် [Tat Taung / တပ်တောင်] | တပ်တောင် [Tat Taung / တပ်တောင်],မြိတ် | မြိတ် | မြိတ်,village | village | village,exact_normalized_my,,0.0;686.9;14870.0,117939:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 166475:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 166516:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,117939,Multiple CoreMap settlements share exact normalized name under township | prefer id=117939 by verification/point/names (preserve survivor point)
village:177880:row727:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,ကုလားမခေါင်း,Ku Lar Ma Khaung,Tanintharyi > Myeik > Palaw > Khan Ti,reports/admin-reconciliation-v2/phase3-previews/village_177880_row727_village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp.geojson,117857;167565,ကုလားမခေါင်း [Ku Lar Ma Khaung / ကုလားမခေါင်း] | ကုလားမခေါင်း [Ka La Ma Khaung / ကုလားမခေါင်း],ပုလော | ပုလော,village | village,exact_normalized_my,,16.0;595.7,117857:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 167565:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,117857,Multiple CoreMap settlements share exact normalized name under township | prefer id=117857 by verification/point/names (preserve survivor point)
village:177879:row728:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,ပြင်ကြီး,Pyin Gyi,Tanintharyi > Myeik > Palaw > Khan Ti,reports/admin-reconciliation-v2/phase3-previews/village_177879_row728_village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp.geojson,117868;167563;167568,ပြင်ကြီး [Pyin Gyi / ပြင်ကြီး] | ပြင်ကြီး [Pyin Gyi / ပြင်ကြီး] | ပြင်ကြီး [Pyin Gyi / ပြင်ကြီး],ပုလော | ပုလော | ပုလော,village | village | village,exact_normalized_my,,55.7;799.4;37453.8,117868:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 167563:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 167568:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,117868,Multiple CoreMap settlements share exact normalized name under township | prefer id=117868 by verification/point/names (preserve survivor point)
village:177847:row730:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,ဆတ်ဆွဲအော်,Sat Swea Aw,Tanintharyi > Myeik > Palaw > Kyauk Kar,reports/admin-reconciliation-v2/phase3-previews/village_177847_row730_village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp.geojson,117855;167509,ဆတ်ဆွဲအော် [Sat Swea Aw / ဆတ်ဆွဲအော်] | ဆတ်ဆွဲအော် [Sat Swe Aw / ဆတ်ဆွဲအော်],ပုလော | ပုလော,village | village,exact_normalized_my,,0.0;1326.9,117855:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 167509:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,117855,Multiple CoreMap settlements share exact normalized name under township | prefer id=117855 by verification/point/names (preserve survivor point)
village:177887:row733:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,အရှေ့ကုန်း,Ah Shey Kone,Tanintharyi > Myeik > Palaw > Kyauk Lone Gyi,reports/admin-reconciliation-v2/phase3-previews/village_177887_row733_village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp.geojson,117840;172542;172653,အ‌‌‌ရှေ့ကုန်း [AshaeGone / အ‌‌‌ရှေ့ကုန်း] | အရှေ့ကုန်း [AshaeGone / အရှေ့ကုန်း] | အ‌‌‌ရှေ့ကုန်း [AshaeGone / အ‌‌‌ရှေ့ကုန်း],ပုလော | ပုလော | ပုလော,village | village | village,exact_normalized_my,,2355.1;1635.9;2144.7,117840:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 172542:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 172653:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,117840,Multiple CoreMap settlements share exact normalized name under township | prefer id=117840 by verification/point/names (preserve survivor point)
village:177893:row735:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,ခူပုတ်,Khu Poke,Tanintharyi > Myeik > Palaw > Kyauk Lone Gyi,reports/admin-reconciliation-v2/phase3-previews/village_177893_row735_village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp.geojson,117864;167581,ခူပုတ် [Khu Poke / ခူပုတ်] | ခူပုပ် [Khu Poke / ခူပုပ်],ပုလော | ပုလော,village | village,"exact_normalized_en,exact_normalized_my",,75.8;349.2,117864:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 167581:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,117864,Multiple CoreMap settlements share exact normalized name under township | prefer id=117864 by verification/point/names (preserve survivor point)
village:177855:row765:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,မကျည်းကုန်း,Ma Gyi Kone,Tanintharyi > Myeik > Palaw > Ma Gyi Kone,reports/admin-reconciliation-v2/phase3-previews/village_177855_row765_village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp.geojson,117867;167489,မကျည်းကုန်း [Ma Gyi Kone / မကျည်းကုန်း] | မကျည်းကုန်း [Ma Gye Kone / မကျည်းကုန်း],ပုလော | ပုလော,village | village,exact_normalized_my,,208.0;784.8,117867:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 167489:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,117867,Multiple CoreMap settlements share exact normalized name under township | prefer id=117867 by verification/point/names (preserve survivor point)
village:177757:row811:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,ဝက်တိုး,Wet Toe,Tanintharyi > Myeik > Palaw > Pu Law Kone,reports/admin-reconciliation-v2/phase3-previews/village_177757_row811_village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp.geojson,117873;167518,ဝက်တိုး [Wet Toe / ဝက်တိုး] | ဝက်တိုး [Wet Toe / ဝက်တိုး],ပုလော | ပုလော,village | village,exact_normalized_my,,60.2;665.2,117873:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 167518:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,117873,Multiple CoreMap settlements share exact normalized name under township | prefer id=117873 by verification/point/names (preserve survivor point)
village:177874:row818:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,ရေပူ,Yae Pu,Tanintharyi > Myeik > Palaw > Pyi Char,reports/admin-reconciliation-v2/phase3-previews/village_177874_row818_village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp.geojson,117836;166459,ရေပူ [Yae Pu / ရေပူ] | ရေပူ [Ye Bu / ရေပူ],ပုလော | ပုလော,village | village,exact_normalized_my,,84.8;222.4,117836:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 166459:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,117836,Multiple CoreMap settlements share exact normalized name under township | prefer id=117836 by verification/point/names (preserve survivor point)
village:177834:row833:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,ကိုင်းကြီး,Kaing Gyi,Tanintharyi > Myeik > Palaw > Shan Dut,reports/admin-reconciliation-v2/phase3-previews/village_177834_row833_village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp.geojson,117839;167576,ကိုင်းကြီး [Kaing Gyi / ကိုင်းကြီး] | ကိုင်းကြီး [Kai Gyi / ကိုင်းကြီး],ပုလော | ပုလော,village | village,exact_normalized_my,,0.0;1084.5,117839:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 167576:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,117839,Multiple CoreMap settlements share exact normalized name under township | prefer id=117839 by verification/point/names (preserve survivor point)
village:177765:row853:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,အောက်ပေါင်း,Auk Paung,Tanintharyi > Myeik > Palaw > Taung Yar Kan,reports/admin-reconciliation-v2/phase3-previews/village_177765_row853_village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp.geojson,117858;167493,အောက်ပေါင်း [Auk Paung / အောက်ပေါင်း] | အောက်ပေါင်း [Auk Paung / အောက်ပေါင်း],ပုလော | ပုလော,village | village,exact_normalized_my,,12.5;1080.2,117858:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 167493:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,117858,Multiple CoreMap settlements share exact normalized name under township | prefer id=117858 by verification/point/names (preserve survivor point)
village:177771:row861:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,သင်္ကန်းမော်,Thin Gan Maw,Tanintharyi > Myeik > Palaw > Taung Yar Kan,reports/admin-reconciliation-v2/phase3-previews/village_177771_row861_village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp.geojson,117870;167539,သင်္ကန်းမော် [Thin Gan Maw / သင်္ကန်းမော်] | သင်္ကန်းမော် [Thin Gan Maw / သင်္ကန်းမော်],ပုလော | ပုလော,village | village,exact_normalized_my,,23.4;1122.1,117870:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 167539:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,117870,Multiple CoreMap settlements share exact normalized name under township | prefer id=117870 by verification/point/names (preserve survivor point)
village:177759:row869:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,ဇရပ်ဆိပ်,Za Yat Seik,Tanintharyi > Myeik > Palaw > Za Yat Seik,reports/admin-reconciliation-v2/phase3-previews/village_177759_row869_village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp.geojson,117837;117865;167496,ဇရပ်ဆိပ် [Za Yat Seik / ဇရပ်ဆိပ်] | ဇရပ်ဆိပ် [Za Yat Seik / ဇရပ်ဆိပ်] | ဇရပ်ဆိပ် [Zayat Seik / ဇရပ်ဆိပ်],ပုလော | ပုလော | ပုလော,village | village | village,exact_normalized_my,,54094.8;0.0;642.2,117837:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 117865:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 167496:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,117837,Multiple CoreMap settlements share exact normalized name under township | prefer id=117837 by verification/point/names (preserve survivor point)
village:178006:row886:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,သမီးလှ (အရှေ့),Tha Mee Hla (East),Tanintharyi > Myeik > Tanintharyi > Ban Law,reports/admin-reconciliation-v2/phase3-previews/village_178006_row886_village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp.geojson,118109;166669,သမီးလှ (အရှေ့) [Tha Mee Hla (East) / သမီးလှ (အရှေ့)] | သမီးလှအရှေ့ [Tha Mee Hla (East) / သမီးလှအရှေ့],တနင်္သာရီ | တနင်္သာရီ,village | village,exact_normalized_my,,0.0;0.0,118109:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 166669:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,118109,Multiple CoreMap settlements share exact normalized name under township | prefer id=118109 by verification/point/names (preserve survivor point)
village:178008:row887:village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp,village,သမီးလှ (အနောက်),Tha Mee Hla (West),Tanintharyi > Myeik > Tanintharyi > Ban Law,reports/admin-reconciliation-v2/phase3-previews/village_178008_row887_village_point_Tanintharyi_v96.zip_mmr_tni_pplp2_250k_mimu.shp.geojson,118111;166668,သမီးလှ (အနောက်) [Tha Mee Hla (West) / သမီးလှ (အနောက်)] | သမီးလှအနောက် [Tha Mee Hla (West) / သမီးလှအနောက်],တနင်္သာရီ | တနင်္သာရီ,village | village,exact_normalized_my,,0.0;0.0,118111:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0} || 166668:{has_point=1|verification=unverified|is_verified=f|type=village|fk_inbound=0},merge_duplicate_candidate,,118111,Multiple CoreMap settlements share exact normalized name under township | prefer id=118111 by verification/point/names (preserve survivor point)
