postal_code,action,region_name_en,region_name_my,township_name_en,township_name_my,locality_name_en,locality_name_my,inferred_locality_type,matched_township_coremap_id,matched_local_coremap_id,match_method,confidence,source_row_count_en,source_row_count_my,duplicate_extra_source_rows,review_reason
1807200,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Ah Tha Yaw Village Tract,အသရော် ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807201,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Bee Lin Village Tract,ဘီးလင်း ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807202,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Eik La Har Village Tract,အိပ်လဟာ ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807203,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Zee Pwe Village Tract,ဇီးပွဲ ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807204,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Hpoe Khaung Village Tract,ဖိုးခေါင် ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807205,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Daw Wi Village Tract,ဒေါဝိ ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807206,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Kyun Ka Lay Village Tract,ကျွန်းကလေး ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807207,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Tha Zin Aing Village Tract,သဇင်အိုင် ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807208,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Aing Ka Don Village Tract,အိုင်ကဒုန် ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807209,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Myit Kyoe Village Tract,မြစ်ကျိုး ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807210,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Let Pan Khon Village Tract,လက်ပံခုန် ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807211,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Kone Mee Nin Village Tract,ကုန်းမီးနင်း ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807212,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Nga Hpyu Ka Lay Village Tract,ငဖြူကလေး ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807213,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Kywe Chan Inn Village Tract,ကျွဲခြံအင်း ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807214,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Yae Twin Kone Village Tract,ရေတွင်းကုန်း ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807215,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Ywar Ma Village Tract,ရွာမ ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807216,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Nyaung Kauk Kway Village Tract,ညောင်ကောက်ကွေး ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807217,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Nyaung Waing Village Tract,ညောင်ဝိုင်း ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807218,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Auk Let Pan Khon Village Tract,အောက်လက်ပံခုန် ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807219,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Kan Ka Lay Village Tract,ကံကလေး ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807220,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Thin Taw Yoe Village Tract,သင်တောရိုး ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807221,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Kywe That Village Tract,ကျွဲသတ် ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807222,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Inn Ywar Village Tract,အင်းရွာ ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807223,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Kyun Kone Village Tract,ကျွန်းကုန်း ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807224,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Thea Hpyu Village Tract,သဲဖြူ ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807225,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Chaung Thone Gwa Village Tract,ချောင်းသုံးခွ ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807226,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Thone Daunt Kan Village Tract,သုံးဒေါင့်ကန် ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807227,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Tha Pyay Kone Village Tract,သပြေကုန်း ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807228,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Kyauk Twin Village Tract,ကျောက်တွင်း ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807229,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Hpar Shwe Kyaw Village Tract,ဖားရွှေကျော် ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807230,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Sin Sa Khan Gyi Village Tract,ဆင်စခန်းကြီး ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807231,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Hle Lan Ku Village Tract,လှည်းလမ်းကူး ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807232,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Sa Khan Gyi Village Tract,စခမ်းကြီး ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807233,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Kyaung Hnyar Kone Village Tract,ကြောင်ညှာကုန်း ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807234,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Zein Zar Village Tract,ဇိမ်ဇာ ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807235,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Gon Min Myaung Village Tract,ဂုံမင်းမြောင် ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807236,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Myauk Pan Swea Village Tract,မြောက်ပန်းဆွဲ ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807237,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Taung Pan Swea Village Tract,တောင်ပန်းဆွဲ ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807238,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Let Pan Tone Village Tract,လက်ပံတုန်း ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807239,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Si Pin Village Tract,စည်ပင် ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807240,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Chan Thar Kone Village Tract,ချမ်းသာကုန်း ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807241,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Kyoet Kone Village Tract,ကြို့ကုန်း ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807242,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Thit Yar Kone Village Tract,သစ်ရာကုန်း ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807243,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Ma Gyi Kwin Village Tract,မကြီးကွင်း ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807244,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Taung Boet Shey Village Tract,တောင်ဘို့ရှည် ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807245,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Chi Gyi Kwin Village Tract,ချီကြီးကွင်း ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807246,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,San Yway Village Tract,စံရွေး ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1807247,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Thayarwady Township,သာယာဝတီ မြို့နယ်,Thar Yar Aye Village Tract,သာယာအေး ကျေးရွာအုပ်စု,village_tract,7232,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808001,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Myo Ma Quarter,မြို့မ ရပ်ကွက်,ward,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808002,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Min Yat Quarter,မင်းရပ် ရပ်ကွက်,ward,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808003,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Ma Au Kon Quarter,မအူကုန်း ရပ်ကွက်,ward,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808004,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Bee Lin Tan Quarter,ဘီးလင်းတန်း ရပ်ကွက်,ward,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808200,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Kaing Taw Su Village Tract,ကိုင်းတောစု ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808201,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Sin Ta Lin Village Tract,ဆင်တလင်း ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808202,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Yae Ngan Village Tract,ရေငံ ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808203,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Thit Yaung Pyin Village Tract,သစ်ရောင်းပြင် ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808204,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Myay See Village Tract,မြေစီး ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808205,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,War Yon Pin Zin Village Tract,ဝါးရုံပင်ဇင် ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808206,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Hmaw Inn Village Tract,မှော်အင်း ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808207,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Pu Tein Su Village Tract,ပုတိမ်စု ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808208,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Moe Aing Village Tract,မိုးအိုင် ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808209,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Kyun Ka Lay Village Tract,ကျွန်းကလေး ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808210,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Chan Thar Kone Village Tract,ချမ်းသာကုန်း ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808211,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Kyoet Pin Sa Khan Village Tract,ကြို့ပင်စခန်း ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808212,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Kun Chan Village Tract,ကွမ်းခြံ ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808213,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Gway Tauk Kwin Village Tract,ဂွေးတောက်ကွင်း ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808214,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Ma Gyi Kwin Village Tract,မကျီးကွင်း ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808215,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Thaik War Chaung Village Tract,သိုက်ဝါးချောင်း ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808216,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Na Be Kwin Village Tract,နဘဲကွင်း ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808217,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Sin Ku Wet Hla Village Tract,ဆင်ကူးဝက်လှ ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808218,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Yae Kan Village Tract,ရေကန် ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808219,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Pyin Htaung Twin Village Tract,ပျဉ်ထောင်တွင်း ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808220,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Gon Min Kwin Village Tract,ဂုံမင်းကွင်း ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808221,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Nat Sin Kone Village Tract,နတ်စင်ကုန်း ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808222,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Tar Sone Village Tract,တာဆုံး ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808223,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Sin Ku Ywar Thit Village Tract,ဆင်ကူးရွာသစ် ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808224,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Nyaung Waing Village Tract,ညောင်ဝိုင်း ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808225,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Oke Twin Village Tract,အုတ်တွင်း ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808226,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Kha Mon Seik Village Tract,ခမုံဆိပ် ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808227,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Gon Hnyin Tan Village Tract,ဂုံညင်းတန်း ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808228,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Taw Lat Tha Village Tract,တော်လဿ ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808229,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Myin Ka Wa Village Tract,မြင်ကဝ ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808230,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Aung Lan Kone Village Tract,အောင်လံကုန်း ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808231,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Nat Hpan Kwin Village Tract,နတ်ဖန်ကွင်း ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808232,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Sin Ma Ni Village Tract,ဆင်မနီ ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808233,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Thi Dar Kone Village Tract,သီတာကုန်း ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808234,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Ka Nyin To Village Tract,ကညင်တို ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808235,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Thar Ra Waw Village Tract,သာရဝေါ ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808236,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Sein Tone Village Tract,စိန်တုံး ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808237,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Aing Ta Loke Village Tract,အိုင်တလုပ် ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
1808238,link_township,Bago Region (West),ပဲခူးတိုင်းဒေသကြီး (အနောက်),Letpadan Township,လက်ပံတန်း မြို့နယ်,Zee Hpyu Kone Village Tract,ဇီးဖြူကုန်း ကျေးရွာအုပ်စု,village_tract,7225,,exact_township_name,90,1,1,0,Unique township match; locality not uniquely linked
