source_entity_type,source_pcode,source_name_en,source_name_my,source_alt_en,source_alt_my,source_region,source_ts_pcode,source_ts_name,source_vt_pcode,source_vt_name,source_parent_path,source_lon,source_lat,source_file,source_row,approved_township_id,matched_coremap_id,matched_public_id,matched_canonical_name,matched_type,matched_township_id,action,confidence,preserve_existing_geom,name_evidence,spatial_evidence,vt_context_evidence,candidate_coremap_ids,manual_review_reason,review_notes
village,183371,Thin Taw Yoe,သင်တောရိုး,,,Bago (West),MMR008009,Minhla,MMR008009031,Pauk Kone,Bago (West) > Thayarwady > Minhla > Pauk Kone,95.67619324,17.94244957,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3069,7224,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,140562:938.7m|140579:0.0m,vt_norm=paukkone;wvt_hits=[],140562;140579,Multiple CoreMap settlements share exact normalized name under township,
village,183380,Chaung Nar,ချောင်းနား,,,Bago (West),MMR008009,Minhla,MMR008009032,Shar Taw Kwin,Bago (West) > Thayarwady > Minhla > Shar Taw Kwin,95.67429352,17.91601944,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3090,7224,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,140550:46.6m|140558:656.8m|140561:5227.3m|140602:7239.4m,vt_norm=shartawkwin;wvt_hits=[],140550;140558;140561;140602,Multiple CoreMap settlements share exact normalized name under township,
village,183379,Ka Zun Inn,ကဇွန်းအင်း,,,Bago (West),MMR008009,Minhla,MMR008009032,Shar Taw Kwin,Bago (West) > Thayarwady > Minhla > Shar Taw Kwin,95.64866638,17.94038010,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3091,7224,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,140578:0.0m|140584:3.4m,vt_norm=shartawkwin;wvt_hits=[],140578;140584,Multiple CoreMap settlements share exact normalized name under township,
village,183437,Ka Nyin Pin,ကညင်ပင်,,,Bago (West),MMR008009,Minhla,MMR008009044,Thea Kaw,Bago (West) > Thayarwady > Minhla > Thea Kaw,95.67220306,17.95277023,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3135,7224,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,140573:0.0m|140586:311.3m,vt_norm=theakaw;wvt_hits=[],140573;140586,Multiple CoreMap settlements share exact normalized name under township,
village,183473,Sin Aing,ဆင်အိုင်,,,Bago (West),MMR008009,Minhla,MMR008009052,Thin Taw Yoe,Bago (West) > Thayarwady > Minhla > Thin Taw Yoe,95.69644928,17.95027924,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3154,7224,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,140563:30.0m|140588:636.1m,vt_norm=thintawyoe;wvt_hits=[],140563;140588,Multiple CoreMap settlements share exact normalized name under township,
village,183472,Thin Taw Yoe,သင်တောရိုး,,,Bago (West),MMR008009,Minhla,MMR008009052,Thin Taw Yoe,Bago (West) > Thayarwady > Minhla > Thin Taw Yoe,95.68431854,17.93946075,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3155,7224,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,140562:47.9m|140579:921.6m,vt_norm=thintawyoe;wvt_hits=[],140562;140579,Multiple CoreMap settlements share exact normalized name under township,
village,184250,Ngar Gyi,ငါးကျီး,,,Bago (West),MMR008013,Monyo,MMR008013003,Htan Pin Kone,Bago (West) > Thayarwady > Monyo > Htan Pin Kone,95.49684906,18.14607048,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3208,7171,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,140801:147.0m|140806:0.0m,vt_norm=htanpinkone;wvt_hits=[],140801;140806,Multiple CoreMap settlements share exact normalized name under township,
village,184291,Yae Tha Pyar,ရေသပြာ,,,Bago (West),MMR008013,Monyo,MMR008013010,Htein Taw,Bago (West) > Thayarwady > Monyo > Htein Taw,95.51296997,17.84691048,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3214,7171,,,,,,manual_review,45,true,no_exact_name,140716:1308.8m,vt_norm=hteintaw;wvt_hits=[],140716,Spatial-only settlement candidate blocked (do not merge by distance alone),
village,184319,Inn Kaw Ka Loke,အင်းက္ကော်လုပ်,Inn Taw Ta Loke,အင်းတ္တော်လုပ်,Bago (West),MMR008013,Monyo,MMR008013017,Inn Taw Ta Loke,Bago (West) > Thayarwady > Monyo > Inn Taw Ta Loke,95.50684357,17.93671989,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3216,7171,,,,,,merge_duplicate_candidate,55,true,"exact_normalized_en_alias,exact_normalized_my",140731:0.0m|171466:476.5m,vt_norm=inntawtaloke;wvt_hits=[],140731;171466,Multiple CoreMap settlements share exact normalized name under township,
village,184357,Ngar Gyi,ငါးကျီး,,,Bago (West),MMR008013,Monyo,MMR008013023,Kayin Chaung,Bago (West) > Thayarwady > Monyo > Kayin Chaung,95.49546814,18.14623070,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3224,7171,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,140801:0.0m|140806:147.0m,vt_norm=kayinchaung;wvt_hits=[],140801;140806,Multiple CoreMap settlements share exact normalized name under township,
village,184293,Pi Tauk Kone,ပိတောက်ကုန်း,,,Bago (West),MMR008013,Monyo,MMR008013011,Ma Tawt Kone,Bago (West) > Thayarwady > Monyo > Ma Tawt Kone,95.53856659,17.88390923,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3253,7171,,,,,,merge_duplicate_candidate,55,true,"exact_normalized_en,exact_normalized_my",140696:34.2m|140699:0.0m|140842:43566.6m,vt_norm=matawtkone;wvt_hits=[],140696;140699;140842,Multiple CoreMap settlements share exact normalized name under township,
village,184369,Shar Hpyu Kone,ရှားဖြူကုန်း,,,Bago (West),MMR008013,Monyo,MMR008013024,Myauk Loke Kone,Bago (West) > Thayarwady > Monyo > Myauk Loke Kone,95.50383900,18.20451700,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3258,7171,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,139932:558.2m|140811:0.0m,vt_norm=myauklokekone;wvt_hits=[],139932;140811,Multiple CoreMap settlements share exact normalized name under township,
village,184367,Yae Kyaw,ရေကျော်,,,Bago (West),MMR008013,Monyo,MMR008013024,Myauk Loke Kone,Bago (West) > Thayarwady > Monyo > Myauk Loke Kone,95.50927300,18.18433600,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3260,7171,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,139922:96.1m|140794:0.0m,vt_norm=myauklokekone;wvt_hits=[],139922;140794,Multiple CoreMap settlements share exact normalized name under township,
village,184300,Pi Tauk Kone,ပိတောက်ကုန်း,,,Bago (West),MMR008013,Monyo,MMR008013012,Zin Chaung,Bago (West) > Thayarwady > Monyo > Zin Chaung,95.53851900,17.88360500,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3379,7171,,,,,,merge_duplicate_candidate,55,true,"exact_normalized_en,exact_normalized_my",140696:0.0m|140699:34.2m|140842:43596.7m,vt_norm=zinchaung;wvt_hits=[],140696;140699;140842,Multiple CoreMap settlements share exact normalized name under township,
village,183948,Htan Pin Kone,ထန်းပင်ကုန်း,,,Bago (West),MMR008012,Nattalin,MMR008012017,Hla Pa Chin,Bago (West) > Thayarwady > Nattalin > Hla Pa Chin,95.47353363,18.40847969,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3441,7160,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,140999:432.1m|141019:0.0m|141021:3861.6m|141148:6031.9m,vt_norm=hlapachin;wvt_hits=[],140999;141019;141021;141148,Multiple CoreMap settlements share exact normalized name under township,
village,183949,Tha Yet Kone,သရက်ကုန်း,,,Bago (West),MMR008012,Nattalin,MMR008012017,Hla Pa Chin,Bago (West) > Thayarwady > Nattalin > Hla Pa Chin,95.45629883,18.42539024,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3442,7160,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,141003:9306.4m|141044:9454.9m|141083:5498.5m|141176:18641.0m,vt_norm=hlapachin;wvt_hits=[],141003;141044;141083;141176,Multiple CoreMap settlements share exact normalized name under township,
village,184141,Nyaung Waing,ညောင်ဝိုင်း,,,Bago (West),MMR008012,Nattalin,MMR008012056,Oke Tan,Bago (West) > Thayarwady > Nattalin > Oke Tan,95.59269714,18.47969055,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3577,7160,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,141054:3028.9m|141207:7515.4m,vt_norm=oketan;wvt_hits=[],141054;141207,Multiple CoreMap settlements share exact normalized name under township,
village,183956,Htan Pin Kone,ထန်းပင်ကုန်း,,,Bago (West),MMR008012,Nattalin,MMR008012018,Oke Twin Kone,Bago (West) > Thayarwady > Nattalin > Oke Twin Kone,95.47373199,18.41226006,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3580,7160,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,140999:78.5m|141019:420.9m|141021:4092.1m|141148:5852.0m,vt_norm=oketwinkone;wvt_hits=[],140999;141019;141021;141148,Multiple CoreMap settlements share exact normalized name under township,
village,183545,Hnget Pyaw Taw,ငှက်ပျောတော,,,Bago (West),MMR008010,Okpho,MMR008010014,Aye Mya Thar Yar,Bago (West) > Thayarwady > Okpho > Aye Mya Thar Yar,95.72473907,18.12194061,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3730,7168,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,141342:156.7m|141362:0.0m,vt_norm=ayemyatharyar;wvt_hits=[],141342;141362,Multiple CoreMap settlements share exact normalized name under township,
village,183620,Bu Ta Let Tan,ဘုတလက်တန်း,,,Bago (West),MMR008010,Okpho,MMR008010031,Bu Ta Let Tan,Bago (West) > Thayarwady > Okpho > Bu Ta Let Tan,95.71013641,18.16692924,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3740,7168,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,141391:943.9m|141411:66.8m,vt_norm=butalettan;wvt_hits=[],141391;141411,Multiple CoreMap settlements share exact normalized name under township,
village,183576,Tha Yet Pin Kan,သရက်ပင်ကန်,,,Bago (West),MMR008010,Okpho,MMR008010022,Gon Hnyin Tan,Bago (West) > Thayarwady > Okpho > Gon Hnyin Tan,95.72289276,18.03985977,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3765,7168,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,141247:668.0m|141254:0.0m,vt_norm=gonhnyintan;wvt_hits=[],141247;141254,Multiple CoreMap settlements share exact normalized name under township,
village,183674,Aing Gyi Daunt,အိုင်ကြီးဒေါင့်,,,Bago (West),MMR008010,Okpho,MMR008010042,Hnaw Kone,Bago (West) > Thayarwady > Okpho > Hnaw Kone,95.75441742,18.16997910,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3772,7168,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,141370:214.5m|141379:0.0m,vt_norm=hnawkone;wvt_hits=[],141370;141379,Multiple CoreMap settlements share exact normalized name under township,
village,183672,Myaung,မြောင်,,,Bago (West),MMR008010,Okpho,MMR008010042,Hnaw Kone,Bago (West) > Thayarwady > Okpho > Hnaw Kone,95.77739716,18.17198944,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3775,7168,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,141373:248.5m|141377:0.0m,vt_norm=hnawkone;wvt_hits=[],141373;141377,Multiple CoreMap settlements share exact normalized name under township,
village,183519,Htu Kone,ထူးကုန်း,,,Bago (West),MMR008010,Okpho,MMR008010007,Htu Kone,Bago (West) > Thayarwady > Okpho > Htu Kone,95.65173340,18.09059906,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3788,7168,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,141285:522.8m|141298:0.0m,vt_norm=htukone;wvt_hits=[],141285;141298,Multiple CoreMap settlements share exact normalized name under township,
village,183602,Ku Lar Kaing,ကုလားကိုင်း,,,Bago (West),MMR008010,Okpho,MMR008010028,Kyun Kone,Bago (West) > Thayarwady > Okpho > Kyun Kone,95.67053986,18.15368080,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3818,7168,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,141400:119.0m|141408:0.0m,vt_norm=kyunkone;wvt_hits=[],141400;141408,Multiple CoreMap settlements share exact normalized name under township,
village,183603,Ywar Thit,ရွာသစ်,,,Bago (West),MMR008010,Okpho,MMR008010028,Kyun Kone,Bago (West) > Thayarwady > Okpho > Kyun Kone,95.67653656,18.14632034,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3821,7168,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,141249:14010.0m|141262:11413.6m|141300:9531.5m|141312:175.9m|141339:0.0m|141441:12329.6m,vt_norm=kyunkone;wvt_hits=[],141249;141262;141300;141312;141339;141441,Multiple CoreMap settlements share exact normalized name under township,
village,183508,Htu Kone,ထူးကုန်း,,,Bago (West),MMR008010,Okpho,MMR008010004,Ma Taunt Ta,Bago (West) > Thayarwady > Okpho > Ma Taunt Ta,95.64996338,18.09498978,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3838,7168,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,141285:0.0m|141298:522.8m,vt_norm=matauntta;wvt_hits=[],141285;141298,Multiple CoreMap settlements share exact normalized name under township,
village,183668,Myaung,မြောင်,,,Bago (West),MMR008010,Okpho,MMR008010041,Myaung,Bago (West) > Thayarwady > Okpho > Myaung,95.77876282,18.17016983,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3842,7168,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,141373:0.0m|141377:248.5m,vt_norm=myaung;wvt_hits=[],141373;141377,Multiple CoreMap settlements share exact normalized name under township,
village,183502,Gon Hnyin Tan,ဂုံညင်းတန်း,,,Bago (West),MMR008010,Okpho,MMR008010002,Nga Shint Yoe,Bago (West) > Thayarwady > Okpho > Nga Shint Yoe,95.64398956,18.12371063,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3852,7168,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,141256:13202.6m|141304:7512.7m|141310:319.4m|141328:0.0m,vt_norm=ngashintyoe;wvt_hits=[],141256;141304;141310;141328,Multiple CoreMap settlements share exact normalized name under township,
village,183538,Si Mee Tauk Kone,ဆီမီးတောက်ကုန်း,,,Bago (West),MMR008010,Okpho,MMR008010013,Oke Shit Kone,Bago (West) > Thayarwady > Okpho > Oke Shit Kone,95.67761993,18.11310005,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3863,7168,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,141317:1329.5m|141322:0.0m,vt_norm=okeshitkone;wvt_hits=[],141317;141322,Multiple CoreMap settlements share exact normalized name under township,
village,183716,Si Mee Tauk Kone,ဆီမီးတောက်ကုန်း,,,Bago (West),MMR008010,Okpho,MMR008010051,Pan Tin,Bago (West) > Thayarwady > Okpho > Pan Tin,95.68987274,18.11581039,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3870,7168,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,141317:0.0m|141322:1329.5m,vt_norm=pantin;wvt_hits=[],141317;141322,Multiple CoreMap settlements share exact normalized name under township,
village,183568,Tha Yet Pin Kan,သရက်ပင်ကန်,,,Bago (West),MMR008010,Okpho,MMR008010021,Shan Ywar,Bago (West) > Thayarwady > Okpho > Shan Ywar,95.71675873,18.04129982,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3882,7168,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,141247:0.0m|141254:668.0m,vt_norm=shanywar;wvt_hits=[],141247;141254,Multiple CoreMap settlements share exact normalized name under township,
village,183594,Shar Taw Kwin,ရှားတောကွင်း,,,Bago (West),MMR008010,Okpho,MMR008010027,Sin Gaung,Bago (West) > Thayarwady > Okpho > Sin Gaung,95.69740295,18.16069984,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3890,7168,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,141389:413.1m|141401:0.0m|141444:8475.6m,vt_norm=singaung;wvt_hits=[],141389;141401;141444,Multiple CoreMap settlements share exact normalized name under township,
village,183597,Ywar Thit,ရွာသစ်,,,Bago (West),MMR008010,Okpho,MMR008010027,Sin Gaung,Bago (West) > Thayarwady > Okpho > Sin Gaung,95.67659760,18.14473915,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3892,7168,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,141249:13874.4m|141262:11320.0m|141300:9375.7m|141312:0.0m|141339:175.9m|141441:12458.8m,vt_norm=singaung;wvt_hits=[],141249;141262;141300;141312;141339;141441,Multiple CoreMap settlements share exact normalized name under township,
village,183667,Aing Gyi Daunt,အိုင်ကြီးဒေါင့်,,,Bago (West),MMR008010,Okpho,MMR008010040,Tha Hpan Pin Seik,Bago (West) > Thayarwady > Okpho > Tha Hpan Pin Seik,95.75435638,18.16805077,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3909,7168,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,141370:0.0m|141379:214.5m,vt_norm=thahpanpinseik;wvt_hits=[],141370;141379,Multiple CoreMap settlements share exact normalized name under township,
village,183666,Kyee Pin Seik,ကြီးပင်ဆိပ်,,,Bago (West),MMR008010,Okpho,MMR008010040,Tha Hpan Pin Seik,Bago (West) > Thayarwady > Okpho > Tha Hpan Pin Seik,95.74614716,18.14443970,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3911,7168,,,,,,merge_duplicate_candidate,55,true,"exact_normalized_en,exact_normalized_my",141340:340.8m|141344:0.0m,vt_norm=thahpanpinseik;wvt_hits=[],141340;141344,Multiple CoreMap settlements share exact normalized name under township,
village,183506,Gon Hnyin Tan,ဂုံညင်းတန်း,,,Bago (West),MMR008010,Okpho,MMR008010003,Tha Yet Kone,Bago (West) > Thayarwady > Okpho > Tha Yet Kone,95.64581299,18.12141991,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3920,7168,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,141256:12884.9m|141304:7242.0m|141310:0.0m|141328:319.4m,vt_norm=thayetkone;wvt_hits=[],141256;141304;141310;141328,Multiple CoreMap settlements share exact normalized name under township,
village,183587,Hnget Pyaw Taw,ငှက်ပျောတော,,,Bago (West),MMR008010,Okpho,MMR008010024,Tha Yet Pin Seik,Bago (West) > Thayarwady > Okpho > Tha Yet Pin Seik,95.72329712,18.12161064,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3923,7168,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,141342:0.0m|141362:156.7m,vt_norm=thayetpinseik;wvt_hits=[],141342;141362,Multiple CoreMap settlements share exact normalized name under township,
village,183712,Kyee Pin Seik,ကျီးပင်ဆိပ်,,,Bago (West),MMR008010,Okpho,MMR008010050,Thea Kaw,Bago (West) > Thayarwady > Okpho > Thea Kaw,95.74936676,18.14462090,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3928,7168,,,,,,merge_duplicate_candidate,55,true,"exact_normalized_en,exact_normalized_my",141340:0.0m|141344:340.8m,vt_norm=theakaw;wvt_hits=[],141340;141344,Multiple CoreMap settlements share exact normalized name under township,
village,183612,Ku Lar Kaing,ကုလားကိုင်း,,,Bago (West),MMR008010,Okpho,MMR008010029,Thin Pan Kone,Bago (West) > Thayarwady > Okpho > Thin Pan Kone,95.66988373,18.15455055,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3930,7168,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,141400:0.0m|141408:119.0m,vt_norm=thinpankone;wvt_hits=[],141400;141408,Multiple CoreMap settlements share exact normalized name under township,
village,183625,Bu Ta Let Tan,ဘုတလက်တန်း,,,Bago (West),MMR008010,Okpho,MMR008010032,Tin Seik,Bago (West) > Thayarwady > Okpho > Tin Seik,95.70884705,18.17532921,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3941,7168,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,141391:0.0m|141411:1002.4m,vt_norm=tinseik;wvt_hits=[],141391;141411,Multiple CoreMap settlements share exact normalized name under township,
village,183622,Shar Taw Kwin,ရှားတောကွင်း,,,Bago (West),MMR008010,Okpho,MMR008010032,Tin Seik,Bago (West) > Thayarwady > Okpho > Tin Seik,95.70115662,18.16173935,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,3943,7168,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,141389:0.0m|141401:413.1m|141444:8207.6m,vt_norm=tinseik;wvt_hits=[],141389;141401;141444,Multiple CoreMap settlements share exact normalized name under township,
village,181361,Ywar Thit,ရွာသစ်,,,Bago (West),MMR008002,Paukkhaung,MMR008002004,Bant Pyin,Bago (West) > Pyay > Paukkhaung > Bant Pyin,95.57354736,18.88559914,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,4189,7137,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,138755:119.8m|138792:0.0m|138795:10480.3m,vt_norm=bantpyin;wvt_hits=[],138755;138792;138795,Multiple CoreMap settlements share exact normalized name under township,
village,181540,San Ma Gyi,စမ်းမကြီး,,,Bago (West),MMR008002,Paukkhaung,MMR008002043,Lay Thar Taung Gyi,Bago (West) > Pyay > Paukkhaung > Lay Thar Taung Gyi,95.52346802,19.17843056,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,4265,7137,,,,,,manual_review,45,true,no_exact_name,159444:764.3m,vt_norm=laythartaunggyi;wvt_hits=[],159444,Spatial-only settlement candidate blocked (do not merge by distance alone),
village,181371,Ywar Thit,ရွာသစ်,,,Bago (West),MMR008002,Paukkhaung,MMR008002005,Paung Sa Par,Bago (West) > Pyay > Paukkhaung > Paung Sa Par,95.57341766,18.88452911,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,4315,7137,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,138755:0.0m|138792:119.8m|138795:10585.2m,vt_norm=paungsapar;wvt_hits=[],138755;138792;138795,Multiple CoreMap settlements share exact normalized name under township,
village,181869,Chaung Gwa,​ချောင်းခွ,,,Bago (West),MMR008004,Paungde,MMR008004018,Taung Boet Hla,Bago (West) > Pyay > Paungde > Taung Boet Hla,95.47441864,18.53590965,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,4551,7161,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,138884:7505.6m|138955:7213.9m|139080:0.0m|139660:1030.7m,vt_norm=taungboethla;wvt_hits=[],138884;138955;139080;139660,Multiple CoreMap settlements share exact normalized name under township,
village,181966,Chaung Gwa,ချောင်းခွ,,,Bago (West),MMR008004,Paungde,MMR008004035,Tha Pyay Gyi Su,Bago (West) > Pyay > Paungde > Tha Pyay Gyi Su,95.53560638,18.50687981,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,4564,7161,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,138884:371.8m|138955:0.0m|139080:7213.9m|139660:8074.4m,vt_norm=thapyaygyisu;wvt_hits=[],138884;138955;139080;139660,Multiple CoreMap settlements share exact normalized name under township,
village,182000,Chaung Gwa,ချောင်းခွ,,,Bago (West),MMR008004,Paungde,MMR008004039,Ywar Pale,Bago (West) > Pyay > Paungde > Ywar Pale,95.53904724,18.50761032,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,4592,7161,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,138884:0.0m|138955:371.8m|139080:7505.6m|139660:8381.9m,vt_norm=ywarpale;wvt_hits=[],138884;138955;139080;139660,Multiple CoreMap settlements share exact normalized name under township,
village,181134,Thar Hla Pin Si,သာလှပင်စီ,,,Bago (West),MMR008001,Pyay,MMR008001010,Inn Win,Bago (West) > Pyay > Pyay > Inn Win,95.38841248,18.95470047,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,4676,7139,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,139257:463.7m|139267:0.0m,vt_norm=innwin;wvt_hits=[],139257;139267,Multiple CoreMap settlements share exact normalized name under township,
village,181101,Thar Hla Pin Si,သာလှပင်စီ,,,Bago (West),MMR008001,Pyay,MMR008001003,Wet Myay Taw,Bago (West) > Pyay > Pyay > Wet Myay Taw,95.38832092,18.95886993,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,4844,7139,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,139257:0.0m|139267:463.7m,vt_norm=wetmyaytaw;wvt_hits=[],139257;139267,Multiple CoreMap settlements share exact normalized name under township,
village,182441,Sin Ma Kyat,ဆင်မကြပ်,,,Bago (West),MMR008006,Shwedaung,MMR008006010,Nwar Ma Yan,Bago (West) > Pyay > Shwedaung > Nwar Ma Yan,95.22190094,18.76794052,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,5032,7151,,,,,,manual_review,45,true,no_exact_name,139592:786.4m,vt_norm=nwarmayan;wvt_hits=[],139592,Spatial-only settlement candidate blocked (do not merge by distance alone),
village,182677,Nyaung Kone,ညောင်ကုန်း,,,Bago (West),MMR008007,Thayarwady,MMR008007001,Ah Tha Yaw,Bago (West) > Thayarwady > Thayarwady > Ah Tha Yaw,95.64491272,17.65237999,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,5148,7232,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,141554:621.6m|141557:0.0m|141650:7291.8m,vt_norm=ahthayaw;wvt_hits=[],141554;141557;141650,Multiple CoreMap settlements share exact normalized name under township,
village,182691,Te Gyi Su,တဲကြီးစု,,,Bago (West),MMR008007,Thayarwady,MMR008007002,Bee Lin,Bago (West) > Thayarwady > Thayarwady > Bee Lin,95.72247314,17.73070908,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,5167,7232,,,,,,manual_review,45,true,no_exact_name,140291:1128.9m,vt_norm=beelin;wvt_hits=[],140291,Spatial-only settlement candidate blocked (do not merge by distance alone),
village,182697,Nyaung Kone,ညောင်ကုန်း,,,Bago (West),MMR008007,Thayarwady,MMR008007003,Eik La Har,Bago (West) > Thayarwady > Thayarwady > Eik La Har,95.65071106,17.65152931,village_point_Bago_v96.zip:mmr_bgo_pplp2_250k_mimu.shp,5195,7232,,,,,,merge_duplicate_candidate,55,true,exact_normalized_my,141554:0.0m|141557:621.6m|141650:7028.8m,vt_norm=eiklahar;wvt_hits=[],141554;141557;141650,Multiple CoreMap settlements share exact normalized name under township,
