entity_type,status,region,source_pcode,name_en,name_my,ts_pcode,vt_pcode,source_file,source_row,reasons,flags,lon,lat
village_tract,flagged,Nay Pyi Taw,MMR018005010,Wea Gyi,ဝဲကြီး,MMR018005,,village_tract_boundary_Nay_Pyi_Taw_v94.zip:mmr_npt_polbnda_adm4_250k_mimu_1.shp,139,outside_source_township,outside_source_township,96.23359372,19.98419969
village_tract,flagged,Rakhine,MMR012014022,Dar Let,ဒါးလက်,MMR012014,,village_tract_boundary_Rakhine_v94.zip:mmr_rke_polbnda_adm4_mimu_who_250k.shp,8,outside_source_township,outside_source_township,93.92264940,20.22637432
village_tract,flagged,Rakhine,MMR012012035,Taik Kyun,တိုက်ကျွန်း,MMR012012,,village_tract_boundary_Rakhine_v94.zip:mmr_rke_polbnda_adm4_mimu_who_250k.shp,118,outside_source_township,outside_source_township,93.81329905,18.72229462
village_tract,flagged,Rakhine,MMR012012036,Ye Kyun,ရဲကျွန်း,MMR012012,,village_tract_boundary_Rakhine_v94.zip:mmr_rke_polbnda_adm4_mimu_who_250k.shp,126,outside_source_township,outside_source_township,93.78961595,18.63507112
village_tract,flagged,Rakhine,MMR012013016,Ku Lar Bone,ကုလားဘုန်း,MMR012013,,village_tract_boundary_Rakhine_v94.zip:mmr_rke_polbnda_adm4_mimu_who_250k.shp,139,outside_source_township,outside_source_township,93.89307324,19.24999146
village_tract,flagged,Rakhine,MMR012013018,Yan Thit Chay,ရမ်းသစ်ချေ,MMR012013,,village_tract_boundary_Rakhine_v94.zip:mmr_rke_polbnda_adm4_mimu_who_250k.shp,177,outside_source_township,outside_source_township,93.98382610,19.27571951
village_tract,flagged,Rakhine,MMR012010001,Ba Da Kar,ဘဒကား,MMR012010,,village_tract_boundary_Rakhine_v94.zip:mmr_rke_polbnda_adm4_mimu_who_250k.shp,184,outside_source_township,outside_source_township,92.46042994,21.28490188
village_tract,flagged,Rakhine,MMR012010025,Kha Maung Chaung,ခမောင်းချောင်း,MMR012010,,village_tract_boundary_Rakhine_v94.zip:mmr_rke_polbnda_adm4_mimu_who_250k.shp,202,outside_source_township,outside_source_township,92.58124940,21.16802574
village_tract,flagged,Rakhine,MMR012010026,Laung Yon,လောင်းယုံ,MMR012010,,village_tract_boundary_Rakhine_v94.zip:mmr_rke_polbnda_adm4_mimu_who_250k.shp,213,outside_source_township,outside_source_township,92.67183025,21.15291239
village_tract,flagged,Rakhine,MMR012009001,In Tu Lar,အင်တူလာ,MMR012009,,village_tract_boundary_Rakhine_v94.zip:mmr_rke_polbnda_adm4_mimu_who_250k.shp,272,outside_source_township,outside_source_township,92.28619571,21.40241908
village_tract,flagged,Rakhine,MMR012009002,Tat Chaung,တပ်ချောင်း,MMR012009,,village_tract_boundary_Rakhine_v94.zip:mmr_rke_polbnda_adm4_mimu_who_250k.shp,323,outside_source_township,outside_source_township,92.37835188,21.42260877
village_tract,flagged,Rakhine,MMR012004001,Tha Lu Chaung,သလူချောင်း,MMR012004,,village_tract_boundary_Rakhine_v94.zip:mmr_rke_polbnda_adm4_mimu_who_250k.shp,415,outside_source_township,outside_source_township,92.80006570,20.94997009
village_tract,flagged,Rakhine,MMR012005901,,,MMR012005,,village_tract_boundary_Rakhine_v94.zip:mmr_rke_polbnda_adm4_mimu_who_250k.shp,433,outside_source_township,missing_name|outside_source_township,93.60899480,20.57743402
village_tract,flagged,Rakhine,MMR012005031,Min Ku Lan,မင်းကူးလမ်း,MMR012005,,village_tract_boundary_Rakhine_v94.zip:mmr_rke_polbnda_adm4_mimu_who_250k.shp,462,outside_source_township,outside_source_township,93.49461342,20.30714917
village_tract,flagged,Rakhine,MMR012003013,Pyi Lone Gyi,ပြည်လုံးကြီး,MMR012003,,village_tract_boundary_Rakhine_v94.zip:mmr_rke_polbnda_adm4_mimu_who_250k.shp,566,outside_source_township,outside_source_township,93.20234715,20.81470500
village_tract,flagged,Rakhine,MMR012002001,Ah Htet Thin Pone Tan,အထက်သင်ပုန်းတန်း,MMR012002,,village_tract_boundary_Rakhine_v94.zip:mmr_rke_polbnda_adm4_mimu_who_250k.shp,729,outside_source_township,outside_source_township,92.75143914,20.82404033
village_tract,flagged,Rakhine,MMR012015006,Yae Kauk,ရေကောက်,MMR012015,,village_tract_boundary_Rakhine_v94.zip:mmr_rke_polbnda_adm4_mimu_who_250k.shp,916,outside_source_township,outside_source_township,94.65239325,18.48666492
village_tract,flagged,Rakhine,MMR012017032,Ba Win (Let Pan Khon),ဘဝင် (လက်ပံခုံ),MMR012017,,village_tract_boundary_Rakhine_v94.zip:mmr_rke_polbnda_adm4_mimu_who_250k.shp,922,outside_source_township,outside_source_township,94.79188238,17.84458929
village_tract,flagged,Rakhine,MMR012015019,Ah Htu,အထူး,MMR012015,,village_tract_boundary_Rakhine_v94.zip:mmr_rke_polbnda_adm4_mimu_who_250k.shp,956,outside_source_township,outside_source_township,94.53993171,18.38508971
village_tract,flagged,Rakhine,MMR012015034,Ka Nyin Kone,ကညင်ကုန်း,MMR012015,,village_tract_boundary_Rakhine_v94.zip:mmr_rke_polbnda_adm4_mimu_who_250k.shp,966,outside_source_township,outside_source_township,94.69464574,18.26258431
village_tract,flagged,Rakhine,MMR012015061,Pyin Ma Khon,ပျဉ်းမခုံ,MMR012015,,village_tract_boundary_Rakhine_v94.zip:mmr_rke_polbnda_adm4_mimu_who_250k.shp,996,outside_source_township,outside_source_township,94.70771549,18.08846121
village_tract,flagged,Rakhine,MMR012016901,,,MMR012016,,village_tract_boundary_Rakhine_v94.zip:mmr_rke_polbnda_adm4_mimu_who_250k.shp,1013,outside_source_township,missing_name|outside_source_township,94.37746459,19.34589381
village_tract,flagged,Rakhine,MMR012016902,,,MMR012016,,village_tract_boundary_Rakhine_v94.zip:mmr_rke_polbnda_adm4_mimu_who_250k.shp,1014,outside_source_township,missing_name|outside_source_township,94.53518293,18.98030564
village_tract,flagged,Sagaing,MMR005034050,Man Sein,မန်စိမ်း,MMR005034,,village_tract_boundary_Sagaing_v94.zip:mmr_sag_polbnda_adm4_250k_mimu_1.shp,62,outside_source_township,outside_source_township,95.96848697,25.12199432
village_tract,flagged,Sagaing,MMR005028902,,,MMR005028,,village_tract_boundary_Sagaing_v94.zip:mmr_sag_polbnda_adm4_250k_mimu_1.shp,165,outside_source_township,missing_name|outside_source_township,94.71525042,23.31259880
village_tract,flagged,Sagaing,MMR005028903,,,MMR005028,,village_tract_boundary_Sagaing_v94.zip:mmr_sag_polbnda_adm4_250k_mimu_1.shp,166,outside_source_township,missing_name|outside_source_township,94.21492370,23.04149927
village_tract,flagged,Sagaing,MMR005028035,Chin Chaung,ချင်းချောင်း,MMR005028,,village_tract_boundary_Sagaing_v94.zip:mmr_sag_polbnda_adm4_250k_mimu_1.shp,167,outside_source_township,outside_source_township,94.83539252,23.42637024
village_tract,flagged,Sagaing,MMR005028007,Thet Kei Kyin,သက္ကယ်ကျင်း,MMR005028,,village_tract_boundary_Sagaing_v94.zip:mmr_sag_polbnda_adm4_250k_mimu_1.shp,193,outside_source_township,outside_source_township,94.57353332,23.17169302
village_tract,flagged,Sagaing,MMR005029047,Pyin Kaing,ပျဉ်းကိုင်း,MMR005029,,village_tract_boundary_Sagaing_v94.zip:mmr_sag_polbnda_adm4_250k_mimu_1.shp,247,outside_source_township,outside_source_township,94.84309350,23.17411800
village_tract,flagged,Sagaing,MMR005029015,Win Wa,ဝင်ဝ,MMR005029,,village_tract_boundary_Sagaing_v94.zip:mmr_sag_polbnda_adm4_250k_mimu_1.shp,255,outside_source_township,outside_source_township,94.33927303,22.49881003
village_tract,flagged,Sagaing,MMR005007026,Gar Tar,ဂါးတာ,MMR005007,,village_tract_boundary_Sagaing_v94.zip:mmr_sag_polbnda_adm4_250k_mimu_1.shp,272,outside_source_township,outside_source_township,95.64358361,23.24833096
village_tract,flagged,Sagaing,MMR005007022,Hin Thaw,ဟင်သော်,MMR005007,,village_tract_boundary_Sagaing_v94.zip:mmr_sag_polbnda_adm4_250k_mimu_1.shp,274,outside_source_township,outside_source_township,95.82322739,23.50581129
village_tract,flagged,Sagaing,MMR005007012,Myauk Pay Kone,မြောက်ပေကုန်း,MMR005007,,village_tract_boundary_Sagaing_v94.zip:mmr_sag_polbnda_adm4_250k_mimu_1.shp,307,outside_source_township,outside_source_township,95.79785207,23.40466434
village_tract,flagged,Sagaing,MMR005007020,Nyaung Kone,ညောင်ကုန်း,MMR005007,,village_tract_boundary_Sagaing_v94.zip:mmr_sag_polbnda_adm4_250k_mimu_1.shp,316,outside_source_township,outside_source_township,95.49419848,23.47062907
village_tract,flagged,Sagaing,MMR005007013,Zin,ဇင်း,MMR005007,,village_tract_boundary_Sagaing_v94.zip:mmr_sag_polbnda_adm4_250k_mimu_1.shp,351,outside_source_township,outside_source_township,95.86855468,23.32039037
village_tract,flagged,Sagaing,MMR005031028,Law Thar,လောသာ,MMR005031,,village_tract_boundary_Sagaing_v94.zip:mmr_sag_polbnda_adm4_250k_mimu_1.shp,708,outside_source_township,outside_source_township,94.80290494,23.68786878
village_tract,flagged,Sagaing,MMR005037001,Pinongsuk,ပီနောင်စွပ်,MMR005037,,village_tract_boundary_Sagaing_v94.zip:mmr_sag_polbnda_adm4_250k_mimu_1.shp,1034,outside_source_township,outside_source_township,96.71670328,27.17648007
village_tract,flagged,Sagaing,MMR005010901,,,MMR005010,,village_tract_boundary_Sagaing_v94.zip:mmr_sag_polbnda_adm4_250k_mimu_1.shp,1364,outside_source_township,missing_name|outside_source_township,94.85936148,22.74881171
village_tract,flagged,Sagaing,MMR005010051,Sat Lu,ဆပ်လူး,MMR005010,,village_tract_boundary_Sagaing_v94.zip:mmr_sag_polbnda_adm4_250k_mimu_1.shp,1398,outside_source_township,outside_source_township,94.95287786,22.67455597
village_tract,flagged,Sagaing,MMR005010052,Se Taw,ဆယ်တော,MMR005010,,village_tract_boundary_Sagaing_v94.zip:mmr_sag_polbnda_adm4_250k_mimu_1.shp,1400,outside_source_township,outside_source_township,94.94222935,22.75304873
village_tract,flagged,Sagaing,MMR005010050,Thit Ya Aik,သစ်ရအိုက်,MMR005010,,village_tract_boundary_Sagaing_v94.zip:mmr_sag_polbnda_adm4_250k_mimu_1.shp,1414,outside_source_township,outside_source_township,95.06550562,22.76261890
village_tract,flagged,Sagaing,MMR005011005,Chaung Son (North),ချောင်းဆုံ (မြောက်),MMR005011,,village_tract_boundary_Sagaing_v94.zip:mmr_sag_polbnda_adm4_250k_mimu_1.shp,1426,outside_source_township,outside_source_township,95.17955637,23.14151001
village_tract,flagged,Sagaing,MMR005011028,Na Nwin Taw,နနွင်းတော,MMR005011,,village_tract_boundary_Sagaing_v94.zip:mmr_sag_polbnda_adm4_250k_mimu_1.shp,1455,outside_source_township,outside_source_township,95.23035497,23.23261963
village_tract,flagged,Sagaing,MMR005011040,Sein Nan,စိန်းနန်း,MMR005011,,village_tract_boundary_Sagaing_v94.zip:mmr_sag_polbnda_adm4_250k_mimu_1.shp,1464,outside_source_township,outside_source_township,95.04116653,23.23068237
village_tract,flagged,Sagaing,MMR005009901,,,MMR005009,,village_tract_boundary_Sagaing_v94.zip:mmr_sag_polbnda_adm4_250k_mimu_1.shp,1545,outside_source_township,missing_name|outside_source_township,94.96825041,22.89194486
village_tract,flagged,Sagaing,MMR005009022,Inn Gyi,အင်းကြီး,MMR005009,,village_tract_boundary_Sagaing_v94.zip:mmr_sag_polbnda_adm4_250k_mimu_1.shp,1569,outside_source_township,outside_source_township,95.02712871,22.83639264
village_tract,flagged,Sagaing,MMR005009028,Khin Pin,ခင်ပင်,MMR005009,,village_tract_boundary_Sagaing_v94.zip:mmr_sag_polbnda_adm4_250k_mimu_1.shp,1572,outside_source_township,outside_source_township,95.09991715,23.00061536
village_tract,flagged,Sagaing,MMR005009005,Ywar Nge,ရွာငယ်,MMR005009,,village_tract_boundary_Sagaing_v94.zip:mmr_sag_polbnda_adm4_250k_mimu_1.shp,1611,outside_source_township,outside_source_township,95.09341709,22.91764604
village_tract,flagged,Shan (East),MMR016007021,Mong Pu Gyi,မိုင်းပုကြီး,MMR016007,,village_tract_boundary_Shan_v94.zip:mmr_shn_polbnda_adm4_250k_mimu_1.shp,79,outside_source_township,outside_source_township,98.65970680,20.84675363
village_tract,flagged,Shan (East),MMR016003002,Mong Lway,မိုင်းလွေ,MMR016003,,village_tract_boundary_Shan_v94.zip:mmr_shn_polbnda_adm4_250k_mimu_1.shp,104,outside_source_township,outside_source_township,99.73824889,21.75960417
village_tract,flagged,Shan (East),MMR016003013,Mong Pauk (Kachin),မိုင်းပေါက် (ကချင်),MMR016003,,village_tract_boundary_Shan_v94.zip:mmr_shn_polbnda_adm4_250k_mimu_1.shp,106,outside_source_township,outside_source_township,99.15346301,22.04261416
village_tract,flagged,Shan (East),MMR016003001,Mong Yang,မိုင်းယန်း,MMR016003,,village_tract_boundary_Shan_v94.zip:mmr_shn_polbnda_adm4_250k_mimu_1.shp,108,outside_source_township,outside_source_township,99.55974753,21.90806363
village_tract,flagged,Shan (East),MMR016003011,Mun Hkam Hing,မွန်ခမ်းဟိန်း,MMR016003,,village_tract_boundary_Shan_v94.zip:mmr_shn_polbnda_adm4_250k_mimu_1.shp,109,outside_source_township,outside_source_township,99.37858521,21.91563818
village_tract,flagged,Shan (East),MMR016003008,Nam Mawng,နမ့်မောင်း,MMR016003,,village_tract_boundary_Shan_v94.zip:mmr_shn_polbnda_adm4_250k_mimu_1.shp,112,outside_source_township,outside_source_township,99.80288396,21.99137871
village_tract,flagged,Shan (North),,,,MMR015007,,village_tract_boundary_Shan_v94.zip:mmr_shn_polbnda_adm4_250k_mimu_1.shp,312,outside_source_township,missing_source_pcode|missing_name|outside_source_township,99.28890014,22.91447963
village_tract,flagged,Shan (North),MMR015023012,Shin Hwar (Shin Hpyin Kai),ရှင်းဟွာ (ရှင်ဖျင်ကိုင်),MMR015023,,village_tract_boundary_Shan_v94.zip:mmr_shn_polbnda_adm4_250k_mimu_1.shp,335,outside_source_township,outside_source_township,98.49167818,23.97470753
village_tract,flagged,Shan (North),MMR015013027,Doe Pin,ဒိုးပင်,MMR015013,,village_tract_boundary_Shan_v94.zip:mmr_shn_polbnda_adm4_250k_mimu_1.shp,509,outside_source_township,outside_source_township,96.35651450,22.64403356
village_tract,flagged,Shan (North),MMR015317003,Dein Aw,ဒိန်း အော,MMR015005,,village_tract_boundary_Shan_v94.zip:mmr_shn_polbnda_adm4_250k_mimu_1.shp,809,outside_source_township,outside_source_township,99.20645137,22.31614161
village_tract,flagged,Shan (North),MMR015317006,Nam Hpat,နမ့် ဖတ်,MMR015005,,village_tract_boundary_Shan_v94.zip:mmr_shn_polbnda_adm4_250k_mimu_1.shp,851,outside_source_township,outside_source_township,99.02121396,22.20374447
village_tract,flagged,Shan (North),MMR015316002,Ong Long,အုံး လုံ,MMR015005,,village_tract_boundary_Shan_v94.zip:mmr_shn_polbnda_adm4_250k_mimu_1.shp,869,outside_source_township,outside_source_township,98.81371293,22.32182802
village_tract,flagged,Shan (North),MMR015314001,Wein Kawng,ဝိန်း ကောင်,MMR015005,,village_tract_boundary_Shan_v94.zip:mmr_shn_polbnda_adm4_250k_mimu_1.shp,886,outside_source_township,outside_source_township,98.93479732,22.28198323
village_tract,flagged,Shan (South),MMR014007009,Kyun Gyi,ကျွန်းကြီး,MMR014007,,village_tract_boundary_Shan_v94.zip:mmr_shn_polbnda_adm4_250k_mimu_1.shp,1218,outside_source_township,outside_source_township,96.62744676,21.57554128
village_tract,flagged,Shan (South),MMR014018010,Ma Aun Lawng,မအွန်လောင်း,MMR014018,,village_tract_boundary_Shan_v94.zip:mmr_shn_polbnda_adm4_250k_mimu_1.shp,1227,outside_source_township,outside_source_township,97.90930321,20.16586438
village_tract,flagged,Shan (South),MMR014018009,Nar Kan,နားကန်း,MMR014018,,village_tract_boundary_Shan_v94.zip:mmr_shn_polbnda_adm4_250k_mimu_1.shp,1237,outside_source_township,outside_source_township,97.81206193,20.14558781
village_tract,flagged,Shan (South),MMR014018005,Haik Kwayt,ဟိုက်ကွေ့,MMR014018,,village_tract_boundary_Shan_v94.zip:mmr_shn_polbnda_adm4_250k_mimu_1.shp,1239,outside_source_township,outside_source_township,98.08173911,20.51771009
village_tract,flagged,Shan (South),MMR014018013,Hkon Long,ခုံလုံ,MMR014018,,village_tract_boundary_Shan_v94.zip:mmr_shn_polbnda_adm4_250k_mimu_1.shp,1240,outside_source_township,outside_source_township,97.90080294,19.82872219
village_tract,flagged,Shan (South),MMR014018006,Wan Sa Lawng,ဝမ်စလောင်း,MMR014018,,village_tract_boundary_Shan_v94.zip:mmr_shn_polbnda_adm4_250k_mimu_1.shp,1241,outside_source_township,outside_source_township,97.78365500,19.97142674
village_tract,flagged,Shan (South),MMR014018007,Loi Long,လွိုင်လုံ,MMR014018,,village_tract_boundary_Shan_v94.zip:mmr_shn_polbnda_adm4_250k_mimu_1.shp,1242,outside_source_township,outside_source_township,98.04843344,20.09198629
village_tract,flagged,Shan (South),MMR014018012,Nawng Aw,နောင်အော,MMR014018,,village_tract_boundary_Shan_v94.zip:mmr_shn_polbnda_adm4_250k_mimu_1.shp,1244,outside_source_township,outside_source_township,98.14309397,19.85712384
village_tract,flagged,Shan (South),MMR014018004,Wan Sit,ဝမ်စစ်,MMR014018,,village_tract_boundary_Shan_v94.zip:mmr_shn_polbnda_adm4_250k_mimu_1.shp,1251,outside_source_township,outside_source_township,98.17800171,20.47943910
village_tract,flagged,Shan (South),MMR014020002,Ho Loi,ဟိုလွိုင်,MMR014020,,village_tract_boundary_Shan_v94.zip:mmr_shn_polbnda_adm4_250k_mimu_1.shp,1254,outside_source_township,outside_source_township,97.73853788,20.36452148
village_tract,flagged,Shan (South),MMR014020006,Ho Nam,ဟိုနမ့်,MMR014020,,village_tract_boundary_Shan_v94.zip:mmr_shn_polbnda_adm4_250k_mimu_1.shp,1255,outside_source_township,outside_source_township,97.54010797,20.22804872
village_tract,flagged,Shan (South),MMR014020008,Ka Du Gyi,ကဒူးကြီး,MMR014020,,village_tract_boundary_Shan_v94.zip:mmr_shn_polbnda_adm4_250k_mimu_1.shp,1256,outside_source_township,outside_source_township,97.62219562,19.88800300
village_tract,flagged,Shan (South),MMR014020001,Nam Lut,နမ့်လွတ်,MMR014020,,village_tract_boundary_Shan_v94.zip:mmr_shn_polbnda_adm4_250k_mimu_1.shp,1262,outside_source_township,outside_source_township,97.66945804,20.13281261
