source_key,source_row_number,source_sheet,hierarchy_level,source_subtype,source_official,source_gad_status,source_name_en,source_name_my,source_parent_path,matched_coremap_id,existing_coremap_path,existing_canonical_name,existing_parent_id,target_parent_coremap_id,target_parent_path,action,confidence,name_evidence,hierarchy_evidence,spatial_evidence,preserve_existing_geom,manual_review_reason,review_notes,candidate_coremap_ids,mimu_comparison_geometry_available,audit_only_source_pcode,audit_only_parent_pcode
_05_Ward:2333,2333,_05_Ward,ward_village_tract,ward,True,Active,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,state_region:MMR222:Shan > self_administered_zone:MMR015S002:Kokang Self-Administered Zone > township:MMR015022:Laukkaing > ward_village_tract:MMR015022702501:No (1) Ward,,,,,6417,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6411:ကိုးကန့် > township:6417:လောက်ကိုင်မြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6417;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR015022702501,MMR015022
_05_Ward:2337,2337,_05_Ward,ward_village_tract,ward,True,Active,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,state_region:MMR222:Shan > self_administered_zone:MMR015S002:Kokang Self-Administered Zone > township:MMR015022:Laukkaing > ward_village_tract:MMR015022701502:No (2) Ward,,,,,6417,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6411:ကိုးကန့် > township:6417:လောက်ကိုင်မြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6417;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR015022701502,MMR015022
_05_Ward:2334,2334,_05_Ward,ward_village_tract,ward,True,Active,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,state_region:MMR222:Shan > self_administered_zone:MMR015S002:Kokang Self-Administered Zone > township:MMR015022:Laukkaing > ward_village_tract:MMR015022702502:No (2) Ward,,,,,6417,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6411:ကိုးကန့် > township:6417:လောက်ကိုင်မြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6417;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR015022702502,MMR015022
_05_Ward:2338,2338,_05_Ward,ward_village_tract,ward,True,Active,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,state_region:MMR222:Shan > self_administered_zone:MMR015S002:Kokang Self-Administered Zone > township:MMR015022:Laukkaing > ward_village_tract:MMR015022701503:No (3) Ward,,,,,6417,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6411:ကိုးကန့် > township:6417:လောက်ကိုင်မြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6417;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR015022701503,MMR015022
_05_Ward:2335,2335,_05_Ward,ward_village_tract,ward,True,Active,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,state_region:MMR222:Shan > self_administered_zone:MMR015S002:Kokang Self-Administered Zone > township:MMR015022:Laukkaing > ward_village_tract:MMR015022702503:No (3) Ward,,,,,6417,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6411:ကိုးကန့် > township:6417:လောက်ကိုင်မြို့နယ်,manual_review,100,no_exact_match,strict_parent_core=6417;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR015022702503,MMR015022
_05_Ward:2273,2273,_05_Ward,ward_village_tract,ward,True,Active,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,state_region:MMR222:Shan > self_administered_zone:MMR015S002:Kokang Self-Administered Zone > township:MMR015023:Konkyan > ward_village_tract:MMR015023701501:No (1) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR015023701501,MMR015023
_05_Ward:2276,2276,_05_Ward,ward_village_tract,ward,True,Active,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,state_region:MMR222:Shan > self_administered_zone:MMR015S002:Kokang Self-Administered Zone > township:MMR015023:Konkyan > ward_village_tract:MMR015023702501:No (1) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR015023702501,MMR015023
_05_Ward:2274,2274,_05_Ward,ward_village_tract,ward,True,Active,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,state_region:MMR222:Shan > self_administered_zone:MMR015S002:Kokang Self-Administered Zone > township:MMR015023:Konkyan > ward_village_tract:MMR015023701502:No (2) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR015023701502,MMR015023
_05_Ward:2277,2277,_05_Ward,ward_village_tract,ward,True,Active,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,state_region:MMR222:Shan > self_administered_zone:MMR015S002:Kokang Self-Administered Zone > township:MMR015023:Konkyan > ward_village_tract:MMR015023702502:No (2) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR015023702502,MMR015023
_05_Ward:2275,2275,_05_Ward,ward_village_tract,ward,True,Active,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,state_region:MMR222:Shan > self_administered_zone:MMR015S002:Kokang Self-Administered Zone > township:MMR015023:Konkyan > ward_village_tract:MMR015023701503:No (3) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR015023701503,MMR015023
_05_Ward:2278,2278,_05_Ward,ward_village_tract,ward,True,Active,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,state_region:MMR222:Shan > self_administered_zone:MMR015S002:Kokang Self-Administered Zone > township:MMR015023:Konkyan > ward_village_tract:MMR015023702503:No (3) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR015023702503,MMR015023
_05_Ward:2189,2189,_05_Ward,ward_village_tract,ward,True,Active,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,state_region:MMR222:Shan > district:MMR016D002:Monghsat > township:MMR016008:Mongton > ward_village_tract:MMR016008702501:No (1) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR016008702501,MMR016008
_05_Ward:2183,2183,_05_Ward,ward_village_tract,ward,True,Active,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,state_region:MMR222:Shan > district:MMR016D002:Monghsat > township:MMR016008:Mongton > ward_village_tract:MMR016008703501:No (1) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR016008703501,MMR016008
_05_Ward:2190,2190,_05_Ward,ward_village_tract,ward,True,Active,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,state_region:MMR222:Shan > district:MMR016D002:Monghsat > township:MMR016008:Mongton > ward_village_tract:MMR016008702502:No (2) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR016008702502,MMR016008
_05_Ward:2184,2184,_05_Ward,ward_village_tract,ward,True,Active,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,state_region:MMR222:Shan > district:MMR016D002:Monghsat > township:MMR016008:Mongton > ward_village_tract:MMR016008703502:No (2) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR016008703502,MMR016008
_05_Ward:2191,2191,_05_Ward,ward_village_tract,ward,True,Active,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,state_region:MMR222:Shan > district:MMR016D002:Monghsat > township:MMR016008:Mongton > ward_village_tract:MMR016008702503:No (3) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR016008702503,MMR016008
_05_Ward:2185,2185,_05_Ward,ward_village_tract,ward,True,Active,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,state_region:MMR222:Shan > district:MMR016D002:Monghsat > township:MMR016008:Mongton > ward_village_tract:MMR016008703503:No (3) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR016008703503,MMR016008
_05_Ward:2217,2217,_05_Ward,ward_village_tract,ward,True,Active,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,state_region:MMR222:Shan > district:MMR016D003:Tachileik > township:MMR016009:Tachileik > ward_village_tract:MMR016009702501:No (1) Ward,,,,,6390,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6391:တာချီလိတ်ခရိုင် > township:6390:တာချီလိတ်,manual_review,100,no_exact_match,strict_parent_core=6390;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR016009702501,MMR016009
_05_Ward:2231,2231,_05_Ward,ward_village_tract,ward,True,Active,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,state_region:MMR222:Shan > district:MMR016D003:Tachileik > township:MMR016009:Tachileik > ward_village_tract:MMR016009703501:No (1) Ward,,,,,6390,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6391:တာချီလိတ်ခရိုင် > township:6390:တာချီလိတ်,manual_review,100,no_exact_match,strict_parent_core=6390;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR016009703501,MMR016009
_05_Ward:2218,2218,_05_Ward,ward_village_tract,ward,True,Active,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,state_region:MMR222:Shan > district:MMR016D003:Tachileik > township:MMR016009:Tachileik > ward_village_tract:MMR016009702502:No (2) Ward,,,,,6390,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6391:တာချီလိတ်ခရိုင် > township:6390:တာချီလိတ်,manual_review,100,no_exact_match,strict_parent_core=6390;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR016009702502,MMR016009
_05_Ward:2232,2232,_05_Ward,ward_village_tract,ward,True,Active,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,state_region:MMR222:Shan > district:MMR016D003:Tachileik > township:MMR016009:Tachileik > ward_village_tract:MMR016009703502:No (2) Ward,,,,,6390,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6391:တာချီလိတ်ခရိုင် > township:6390:တာချီလိတ်,manual_review,100,no_exact_match,strict_parent_core=6390;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR016009703502,MMR016009
_05_Ward:2219,2219,_05_Ward,ward_village_tract,ward,True,Active,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,state_region:MMR222:Shan > district:MMR016D003:Tachileik > township:MMR016009:Tachileik > ward_village_tract:MMR016009702503:No (3) Ward,,,,,6390,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6391:တာချီလိတ်ခရိုင် > township:6390:တာချီလိတ်,manual_review,100,no_exact_match,strict_parent_core=6390;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR016009702503,MMR016009
_05_Ward:2233,2233,_05_Ward,ward_village_tract,ward,True,Active,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,state_region:MMR222:Shan > district:MMR016D003:Tachileik > township:MMR016009:Tachileik > ward_village_tract:MMR016009703503:No (3) Ward,,,,,6390,country:11:မြန်မာ > state_region:6329:ရှမ်းပြည်နယ် > district:6391:တာချီလိတ်ခရိုင် > township:6390:တာချီလိတ်,manual_review,100,no_exact_match,strict_parent_core=6390;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR016009703503,MMR016009
_05_Ward:229,229,_05_Ward,ward_village_tract,ward,True,Active,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,state_region:MMR017:Ayeyarwady > district:MMR017D001:Pathein > township:MMR017001:Pathein > ward_village_tract:MMR017001701501:No (1) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR017001701501,MMR017001
_05_Ward:244,244,_05_Ward,ward_village_tract,ward,True,Active,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,state_region:MMR017:Ayeyarwady > district:MMR017D001:Pathein > township:MMR017001:Pathein > ward_village_tract:MMR017001702501:No (1) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR017001702501,MMR017001
_05_Ward:225,225,_05_Ward,ward_village_tract,ward,True,Active,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,state_region:MMR017:Ayeyarwady > district:MMR017D001:Pathein > township:MMR017001:Pathein > ward_village_tract:MMR017001703501:No (1) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR017001703501,MMR017001
_05_Ward:222,222,_05_Ward,ward_village_tract,ward,True,Active,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,state_region:MMR017:Ayeyarwady > district:MMR017D001:Pathein > township:MMR017001:Pathein > ward_village_tract:MMR017001704501:No (1) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR017001704501,MMR017001
_05_Ward:236,236,_05_Ward,ward_village_tract,ward,True,Active,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,state_region:MMR017:Ayeyarwady > district:MMR017D001:Pathein > township:MMR017001:Pathein > ward_village_tract:MMR017001701502:No (2) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR017001701502,MMR017001
_05_Ward:245,245,_05_Ward,ward_village_tract,ward,True,Active,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,state_region:MMR017:Ayeyarwady > district:MMR017D001:Pathein > township:MMR017001:Pathein > ward_village_tract:MMR017001702502:No (2) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR017001702502,MMR017001
_05_Ward:226,226,_05_Ward,ward_village_tract,ward,True,Active,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,state_region:MMR017:Ayeyarwady > district:MMR017D001:Pathein > township:MMR017001:Pathein > ward_village_tract:MMR017001703502:No (2) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR017001703502,MMR017001
_05_Ward:223,223,_05_Ward,ward_village_tract,ward,True,Active,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,state_region:MMR017:Ayeyarwady > district:MMR017D001:Pathein > township:MMR017001:Pathein > ward_village_tract:MMR017001704502:No (2) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR017001704502,MMR017001
_05_Ward:237,237,_05_Ward,ward_village_tract,ward,True,Active,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,state_region:MMR017:Ayeyarwady > district:MMR017D001:Pathein > township:MMR017001:Pathein > ward_village_tract:MMR017001701503:No (3) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR017001701503,MMR017001
_05_Ward:246,246,_05_Ward,ward_village_tract,ward,True,Active,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,state_region:MMR017:Ayeyarwady > district:MMR017D001:Pathein > township:MMR017001:Pathein > ward_village_tract:MMR017001702503:No (3) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR017001702503,MMR017001
_05_Ward:227,227,_05_Ward,ward_village_tract,ward,True,Active,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,state_region:MMR017:Ayeyarwady > district:MMR017D001:Pathein > township:MMR017001:Pathein > ward_village_tract:MMR017001703503:No (3) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR017001703503,MMR017001
_05_Ward:224,224,_05_Ward,ward_village_tract,ward,True,Active,No (3) Ward,အမှတ် (၃) ရပ်ကွက်,state_region:MMR017:Ayeyarwady > district:MMR017D001:Pathein > township:MMR017001:Pathein > ward_village_tract:MMR017001704503:No (3) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR017001704503,MMR017001
_05_Ward:238,238,_05_Ward,ward_village_tract,ward,True,Active,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,state_region:MMR017:Ayeyarwady > district:MMR017D001:Pathein > township:MMR017001:Pathein > ward_village_tract:MMR017001701504:No (4) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR017001701504,MMR017001
_05_Ward:228,228,_05_Ward,ward_village_tract,ward,True,Active,No (4) Ward,အမှတ် (၄) ရပ်ကွက်,state_region:MMR017:Ayeyarwady > district:MMR017D001:Pathein > township:MMR017001:Pathein > ward_village_tract:MMR017001703504:No (4) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR017001703504,MMR017001
_05_Ward:206,206,_05_Ward,ward_village_tract,ward,True,Active,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,state_region:MMR017:Ayeyarwady > district:MMR017D001:Pathein > township:MMR017004:Ngapudaw > ward_village_tract:MMR017004702501:No (1) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR017004702501,MMR017004
_05_Ward:199,199,_05_Ward,ward_village_tract,ward,True,Active,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,state_region:MMR017:Ayeyarwady > district:MMR017D001:Pathein > township:MMR017004:Ngapudaw > ward_village_tract:MMR017004703501:No (1) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR017004703501,MMR017004
_05_Ward:207,207,_05_Ward,ward_village_tract,ward,True,Active,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,state_region:MMR017:Ayeyarwady > district:MMR017D001:Pathein > township:MMR017004:Ngapudaw > ward_village_tract:MMR017004702502:No (2) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR017004702502,MMR017004
_05_Ward:200,200,_05_Ward,ward_village_tract,ward,True,Active,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,state_region:MMR017:Ayeyarwady > district:MMR017D001:Pathein > township:MMR017004:Ngapudaw > ward_village_tract:MMR017004703502:No (2) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR017004703502,MMR017004
_06-VillageTract:1835,1835,_06-VillageTract,ward_village_tract,village_tract,True,Active,Hpa Yar Kone,ဘုရားကုန်း,state_region:MMR017:Ayeyarwady > district:MMR017D001:Pathein > township:MMR017006:Yegyi > ward_village_tract:MMR017006020:Hpa Yar Kone,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR017006020,MMR017006
_06-VillageTract:1836,1836,_06-VillageTract,ward_village_tract,village_tract,True,Active,Hpa Yar Kone,ဘုရားကုန်း,state_region:MMR017:Ayeyarwady > district:MMR017D001:Pathein > township:MMR017006:Yegyi > ward_village_tract:MMR017006071:Hpa Yar Kone,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR017006071,MMR017006
_06-VillageTract:1879,1879,_06-VillageTract,ward_village_tract,village_tract,True,Active,Nyaung Pin Thar,ညောင်ပင်သာ,state_region:MMR017:Ayeyarwady > district:MMR017D001:Pathein > township:MMR017006:Yegyi > ward_village_tract:MMR017006032:Nyaung Pin Thar,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR017006032,MMR017006
_06-VillageTract:1880,1880,_06-VillageTract,ward_village_tract,village_tract,True,Active,Nyaung Pin Thar,ညောင်ပင်သာ,state_region:MMR017:Ayeyarwady > district:MMR017D001:Pathein > township:MMR017006:Yegyi > ward_village_tract:MMR017006068:Nyaung Pin Thar,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR017006068,MMR017006
_05_Ward:305,305,_05_Ward,ward_village_tract,ward,True,Active,Myo Ma Ward,မြို့မရပ်ကွက်,state_region:MMR017:Ayeyarwady > district:MMR017D001:Pathein > township:MMR017006:Yegyi > ward_village_tract:MMR017006701505:Myo Ma Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR017006701505,MMR017006
_05_Ward:297,297,_05_Ward,ward_village_tract,ward,True,Active,Myo Ma Ward,မြို့မရပ်ကွက်,state_region:MMR017:Ayeyarwady > district:MMR017D001:Pathein > township:MMR017006:Yegyi > ward_village_tract:MMR017006702502:Myo Ma Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR017006702502,MMR017006
_05_Ward:70,70,_05_Ward,ward_village_tract,ward,True,Active,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,state_region:MMR017:Ayeyarwady > district:MMR017D002:Hinthada > township:MMR017008:Hinthada > ward_village_tract:MMR017008702501:No (1) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR017008702501,MMR017008
_05_Ward:43,43,_05_Ward,ward_village_tract,ward,True,Active,No (1) Ward,အမှတ် (၁) ရပ်ကွက်,state_region:MMR017:Ayeyarwady > district:MMR017D002:Hinthada > township:MMR017008:Hinthada > ward_village_tract:MMR017008703501:No (1) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR017008703501,MMR017008
_05_Ward:71,71,_05_Ward,ward_village_tract,ward,True,Active,No (2) Ward,အမှတ် (၂) ရပ်ကွက်,state_region:MMR017:Ayeyarwady > district:MMR017D002:Hinthada > township:MMR017008:Hinthada > ward_village_tract:MMR017008702502:No (2) Ward,,,,,,,manual_review,100,no_exact_match,strict_parent_core=unresolved;strict_candidate_pool=0,no_mimu_comparison_geometry,False,Unresolved duplicate create for same normalized hierarchy path,Unresolved duplicate create for same normalized hierarchy path,,False,MMR017008702502,MMR017008
