coremap_id,public_id,canonical_name,settlement_type,township_id,name_en,name_mm,lon,lat,reason
171450,676d3a65-9f8e-447a-b345-8b36a970616c,rural,village,6067,rural,,96.01675032,20.11086075,No MIMU village source matched this CoreMap settlement under an approved township
171452,a9be0c67-01bb-4ab3-a6e1-0ae937e1a31f,Myinnigon,village,7123,Myinnigon,,95.55118178,19.45935640,No MIMU village source matched this CoreMap settlement under an approved township
171453,420a5c81-6ef6-421d-9940-e4fda389cc32,Ngayangyaung,village,7081,Ngayangyaung,,95.56594871,19.48679620,No MIMU village source matched this CoreMap settlement under an approved township
171454,cc449d64-57ed-449b-9dc5-ed3625a42367,Sakangyi,village,7123,Sakangyi,,95.52852920,19.44149670,No MIMU village source matched this CoreMap settlement under an approved township
171455,5ae129b9-0d28-4882-a30e-6715dbb07e3e,Ywathit,village,7123,Ywathit,,95.52224120,19.34135780,No MIMU village source matched this CoreMap settlement under an approved township
171456,65c79399-0568-4ce0-a7bd-ca73b5f81de3,Thabyepin,village,7123,Thabyepin,,95.28196072,19.25096865,No MIMU village source matched this CoreMap settlement under an approved township
171457,07605d57-c8c4-48fe-855c-58c38d0fb592,Thitseinpin,village,7123,Thitseinpin,,95.26986706,19.24949230,No MIMU village source matched this CoreMap settlement under an approved township
171458,53e332fa-7bd9-4fe6-8b1b-eb4acc01de06,Thangyeik,village,7123,Thangyeik,,95.40085316,19.28435370,No MIMU village source matched this CoreMap settlement under an approved township
171459,e54cd2bc-9c27-4fd1-bcd8-720571a03b23,Sakangyi,village,7123,Sakangyi,,95.35889633,19.28411695,No MIMU village source matched this CoreMap settlement under an approved township
171460,57681e72-8f25-4e24-aa72-5d2709c14f9a,Yebaw,village,7123,Yebaw,,95.29570448,19.29383080,No MIMU village source matched this CoreMap settlement under an approved township
171461,c05ef7d9-0534-49fa-9e00-eeae3958b832,Tagundaing,village,7123,Tagundaing,,95.52625321,19.30148115,No MIMU village source matched this CoreMap settlement under an approved township
171462,a4f7b7d3-f9ab-4c5e-b942-974806f3066e,Taungle,village,7137,Taungle,,95.67868904,18.89373925,No MIMU village source matched this CoreMap settlement under an approved township
171466,708210b0-3387-43a1-b66d-17c13a441f8b,Inn Taw Ta Loke,village,7171,Inn Taw Ta Loke,,95.51132918,17.93710760,No MIMU village source matched this CoreMap settlement under an approved township
171476,926dbaf2-28f7-4d58-ba84-7b32d92e98cc,Gwe Chaung Village,village,7168,Gwe Chaung Village,,95.73570843,18.18642400,No MIMU village source matched this CoreMap settlement under an approved township
171482,5f807b4d-090c-44f3-82cb-8defb5c799f4,Myohla,village,7123,Myohla,,95.40892370,19.27453260,No MIMU village source matched this CoreMap settlement under an approved township
171483,5471b547-884e-44b0-b883-b4a2e02f717b,Hlandin,village,7123,Hlandin,,95.58387213,19.38066580,No MIMU village source matched this CoreMap settlement under an approved township
171484,d591f70c-82c9-4150-812a-6b184a922643,Ingyi,village,7123,Ingyi,,95.53733318,19.36200880,No MIMU village source matched this CoreMap settlement under an approved township
171485,c2c75759-1fab-4016-80d1-9b1ba2474247,Kyetthungin,village,7123,Kyetthungin,,95.60803590,19.40550225,No MIMU village source matched this CoreMap settlement under an approved township
171486,f0328496-0300-43d3-a189-79a2c7123554,Maletha,village,7123,Maletha,,95.65283186,19.43441065,No MIMU village source matched this CoreMap settlement under an approved township
171487,40092807-a1e6-4e1b-9578-0b67ba621513,Kayinniasan,village,7123,Kayinniasan,,95.69069116,19.44265195,No MIMU village source matched this CoreMap settlement under an approved township
171488,8248eb89-f82b-40a7-93f3-74cf456145e5,Hman Kin,village,7081,Hman Kin,မှန်ကင်း,95.61304916,19.60101385,No MIMU village source matched this CoreMap settlement under an approved township
171498,3f1b3c79-b4c2-4d7c-a2dc-5d31520d50f9,သံပုရာကန်,village,7090,Than Pu Yar Kan,သံပုရာကန်,95.00347393,19.96547825,No MIMU village source matched this CoreMap settlement under an approved township
171522,f4ae1413-3b0f-489c-82cd-bb2a6bfac289,ပန်းတောင်း,village,7018,Padaung,ပန်းတောင်း,94.59515020,20.04496950,No MIMU village source matched this CoreMap settlement under an approved township
171547,3edcd3df-382f-421b-bb9a-59069b3e3015,ငါးခြောက်ကျွန်းရွာမ,village,7024,Ngar Chauk Kyun Ywar Ma,ငါးခြောက်ကျွန်းရွာမ,94.85786560,20.39200000,No MIMU village source matched this CoreMap settlement under an approved township
171548,0d78ed96-bef0-4061-a7c5-b7bd4dc37e93,ငါးခြောက်ကျွန်းမြောက်ရွာ,village,7024,,ငါးခြောက်ကျွန်းမြောက်ရွာ,94.85622430,20.39419110,No MIMU village source matched this CoreMap settlement under an approved township
171596,33f5a42e-87dc-40c4-aa2c-c1ceec287d89,စတလကလုပ်သားရွာ,village,7031,,စတလကလုပ်သားရွာ,94.76063550,20.83868200,No MIMU village source matched this CoreMap settlement under an approved township
171597,279e34e3-2f66-452b-863e-dd3611fef2f7,စတလကလုပ်သားရွာ,village,7031,,စတလကလုပ်သားရွာ,94.76456796,20.83926110,No MIMU village source matched this CoreMap settlement under an approved township
171602,3f9827e5-63e9-4727-8b60-87af8ea71a37,ကျန်စိန့်,village,7026,Kyan Seint,ကျန်စိန့်,94.22333260,20.75991890,No MIMU village source matched this CoreMap settlement under an approved township
171631,a34d9378-a973-47e8-92de-c7db9ac920e7,မိုးဝန်း,village,7033,,မိုးဝန်း,94.67652216,20.62703080,No MIMU village source matched this CoreMap settlement under an approved township
171641,9c939f1a-684a-4a17-8dc6-914b71c9741c,လူပျိုတော်ကုန်း,village,7096,,လူပျိုတော်ကုန်း,94.52352630,20.03614950,No MIMU village source matched this CoreMap settlement under an approved township
171702,43073e84-028c-4324-a37f-5253452da9eb,ကူတို,village,7033,Ku To,ကူတို,94.66776973,20.54752045,No MIMU village source matched this CoreMap settlement under an approved township
171707,419cec0d-cc94-4bc3-8bec-884be9975525,အောင်သပြေ,village,7033,,အောင်သပြေ,94.65557940,20.50219350,No MIMU village source matched this CoreMap settlement under an approved township
171729,8f103814-780b-4a6f-8165-fa38b2fb508a,Thit Khauk,village,6205,Thit Khauk,သစ်ခေါက်,96.05151210,21.70256480,No MIMU village source matched this CoreMap settlement under an approved township
171730,c8a3d618-4c44-42e3-b66c-271786e85f09,Nwar Ku Lay(south)Village,village,6200,Nwar Ku Lay(south)Village,,96.11391244,21.39572490,No MIMU village source matched this CoreMap settlement under an approved township
171731,40faef78-dfe7-4e4c-8d35-f170f6fc6ad8,Nwar Ku Lay Village,village,6200,Nwar Ku Lay Village,,96.11115371,21.39944560,No MIMU village source matched this CoreMap settlement under an approved township
171732,f4d4b88c-639d-40f9-8183-0147831f68ae,Laung Taw U Village,village,6200,Laung Taw U Village,,96.10410551,21.40313225,No MIMU village source matched this CoreMap settlement under an approved township
171736,c09305db-b8e1-4ce6-9f73-0ca284e420a1,ဖိုးကြွယ်,village,6898,,ဖိုးကြွယ်,95.50845446,21.01394420,No MIMU village source matched this CoreMap settlement under an approved township
171746,477510b4-d29c-4ca4-8810-f29b977d778c,ဆည်ရွာ,village,6187,Se Ywar,ဆည်ရွာ,96.36180986,21.46845630,No MIMU village source matched this CoreMap settlement under an approved township
171749,ff2f34aa-0c0b-4b2e-8dcd-2d788ee5567c,Near halin,village,6828,Near halin,,95.76842650,22.46976250,No MIMU village source matched this CoreMap settlement under an approved township
171750,c23e5641-35f7-469a-9f3f-e62d70031804,ဘုရားပျံရွာ,village,6828,,ဘုရားပျံရွာ,95.73541229,22.26438540,No MIMU village source matched this CoreMap settlement under an approved township
171752,98b5b4b5-0ef9-4c24-bee6-dfcb43e2c481,ဆင်းကွတ်ရွာ,village,6828,,ဆင်းကွတ်ရွာ,95.77771495,22.26441920,No MIMU village source matched this CoreMap settlement under an approved township
171753,5ae822c1-28eb-43f0-ac4d-90caf3f297db,Ngar-inn-gyi,village,6783,Ngar-inn-gyi,,95.80314584,22.81942250,No MIMU village source matched this CoreMap settlement under an approved township
171756,4af895f7-41d1-4026-b516-2149b0f18cc2,စွန်း,village,7024,Sun,စွန်း,94.73237080,20.41001410,No MIMU village source matched this CoreMap settlement under an approved township
171757,ab5258bf-1107-44dd-aa9b-47069ec0e74d,တောင်ကပိုင်,village,6929,Taung Ga Bai,တောင်ကပိုင်,94.36414790,21.64561490,No MIMU village source matched this CoreMap settlement under an approved township
171760,e03e822a-7228-41de-a2d3-c6cd218e1d9f,Ye Byu,village,6929,Ye Byu,,94.34196205,21.57681080,No MIMU village source matched this CoreMap settlement under an approved township
171770,b73a384f-b227-4507-8c23-78e9a1b73b4e,Hpyauk Seik Kone,village,6164,Hpyauk Seik Kone,,96.06613334,20.75473445,No MIMU village source matched this CoreMap settlement under an approved township
171771,c1f8f0ec-c09c-4c52-8e83-202f94d35a3e,Thone Pat Lel,village,6164,Thone Pat Lel,,96.07375605,20.75196745,No MIMU village source matched this CoreMap settlement under an approved township
171772,ff0cb2e5-44ea-4978-a869-5290f00cf8bb,ကျောက်စုကျေးရွာ,village,6144,Kyauk Su,ကျောက်စုကျေးရွာ,96.68629966,20.97577150,No MIMU village source matched this CoreMap settlement under an approved township
171777,9b4faa74-e124-493b-9ece-172329715cd2,သုံးဆယ်,village,6524,Thonze,သုံးဆယ်,96.62256369,22.28776575,No MIMU village source matched this CoreMap settlement under an approved township
171784,3b7f19a1-c761-4820-a2d7-987249c11876,ေက်ာက္ျဖဴ႐ြာ၊သပိတ္က်င္း,village,6554,,ေက်ာက္ျဖဴ႐ြာ၊သပိတ္က်င္း,96.02040563,22.76737220,No MIMU village source matched this CoreMap settlement under an approved township
171786,56cdb2ff-9dea-43bf-9b57-813dbd5fd033,ဘူးေတာင္,village,6612,,ဘူးေတာင္,97.07164654,24.13975830,No MIMU village source matched this CoreMap settlement under an approved township
171788,d34a9602-b3f1-488f-8396-776af2d8d3f7,Man Wein Lay,village,6584,Man Wein Lay,,97.22871615,24.08054905,No MIMU village source matched this CoreMap settlement under an approved township
171790,980eed67-839d-4946-84e2-b46fab2fd328,Nan Da Win New Quarter,local_area,6536,Nan Da Win New Quarter,,96.43769432,22.01482920,No MIMU village source matched this CoreMap settlement under an approved township
171791,b1041bf3-010d-4512-b41f-42d4142fa7cb,Bojoke Village,village,6223,Bojoke Village,,96.09807933,21.94944390,No MIMU village source matched this CoreMap settlement under an approved township
171793,81ffd58c-b226-4361-b2e5-d1d4fec67847,Hai-pa,village,6327,Hai-pa,,98.31062425,21.78792810,No MIMU village source matched this CoreMap settlement under an approved township
171794,093cf629-cb63-4c74-8c90-722fa948031a,အုန်းတော,village,6831,Ohn Taw,အုန်းတော,95.83110932,22.00415615,No MIMU village source matched this CoreMap settlement under an approved township
171804,da131dbd-fa40-4c28-8cec-3740a3ad9905,ဒိုးကွင်ရွာ,village,6536,,ဒိုးကွင်ရွာ,96.42278775,21.99793750,No MIMU village source matched this CoreMap settlement under an approved township
171805,49491ea0-58e4-4c68-aa2b-2d9afd428bac,Ward 11,local_area,5165,Ward 11,,96.20967566,16.88663910,No MIMU village source matched this CoreMap settlement under an approved township
171806,b4e8ef9d-1704-4ddc-889e-324dc09c4c77,၃ ရပ်ကွက်,local_area,5165,Ward 3,၃ ရပ်ကွက်,96.19957659,16.90542760,No MIMU village source matched this CoreMap settlement under an approved township
171807,027c401c-143d-439e-a0aa-14e9e7ee745c,၄ ရပ်ကွက်,local_area,5165,Ward 4,၄ ရပ်ကွက်,96.19484688,16.90280710,No MIMU village source matched this CoreMap settlement under an approved township
171808,257b0ecf-8bff-4789-b2f4-0627f663c7cd,၆ ရပ်ကွက်,local_area,5165,Ward 6,၆ ရပ်ကွက်,96.20487796,16.90082595,No MIMU village source matched this CoreMap settlement under an approved township
171809,0a5c0b15-0680-49e7-aace-b3fc8a13b320,၅ ရပ်ကွက်,local_area,5165,Ward 5,၅ ရပ်ကွက်,96.19884014,16.89747005,No MIMU village source matched this CoreMap settlement under an approved township
171810,fd1c0e99-61f7-47f7-9b81-0b5900cf5f08,Ward 7,local_area,5165,Ward 7,,96.21322898,16.89429020,No MIMU village source matched this CoreMap settlement under an approved township
171811,8e0066e5-2548-4876-a457-5a11ee778cf2,Ward 8,local_area,5165,Ward 8,,96.20670327,16.89199030,No MIMU village source matched this CoreMap settlement under an approved township
171812,7d33ab2a-e6e6-43b1-8890-cb70eb4b8751,၉ ရပ်ကွက်,local_area,5165,Ward 9,၉ ရပ်ကွက်,96.20263355,16.88895650,No MIMU village source matched this CoreMap settlement under an approved township
171813,b4dcad3f-947d-4ed9-b5c9-32dd6b1ac9e9,Ward 12,local_area,5165,Ward 12,,96.21812373,16.88920805,No MIMU village source matched this CoreMap settlement under an approved township
171820,40e92f69-2776-4fd1-84af-4142b4dd9949,Songtar Village,village,6872,Songtar Village,,94.94981091,21.88275100,No MIMU village source matched this CoreMap settlement under an approved township
171822,95beb440-ca2b-4307-9820-220b4c93b6c4,Kandaung,village,6814,Kandaung,,94.67948723,21.88758120,No MIMU village source matched this CoreMap settlement under an approved township
171857,abc00c33-29d4-4eb8-b5c1-7bb688a7d78d,ကဇွန်းမ,village,6916,,ကဇွန်းမ,94.41033215,21.00275265,No MIMU village source matched this CoreMap settlement under an approved township
171893,a0e64377-8458-49f1-8222-ad721ee01223,သံချောင်း,village,6931,Than Chaung,သံချောင်း,94.73323760,21.61531390,No MIMU village source matched this CoreMap settlement under an approved township
172002,6fb0ea4e-48fe-4584-90fd-b29bdcd39354,တော့ခရမ်းကြီး အရှေ့ရွာ,village,5112,Tawt Kha Yan Gyi East,တော့ခရမ်းကြီး အရှေ့ရွာ,96.05129401,16.40979000,No MIMU village source matched this CoreMap settlement under an approved township
172008,1d9a727f-3484-4f22-9eb8-b104f7e061da,Hloma,village,6922,Hloma,,93.07952836,22.18441920,No MIMU village source matched this CoreMap settlement under an approved township
172011,76638eef-6016-486d-b2b3-56db925436f0,ဟန်ထတ်,village,6584,Han Htark,ဟန်ထတ်,97.21012482,24.08471925,No MIMU village source matched this CoreMap settlement under an approved township
172012,49631180-d3d8-4158-b70c-24d5409f6466,Tazundam village (တဇုံဒမ်းရွာ),village,6681,Tazundam village (တဇုံဒမ်းရွာ),Tazundam village (တဇုံဒမ်းရွာ),97.56930970,28.04335160,No MIMU village source matched this CoreMap settlement under an approved township
172013,c569da7e-1a75-4033-ae18-beefe777c8e9,Tahaundam,village,6681,Tahaundam,,97.68019252,28.16800795,No MIMU village source matched this CoreMap settlement under an approved township
172014,1e579e2e-157f-4d4a-96a3-4abcfbf15fa8,Renam,village,6681,Renam,,98.19920580,27.63238620,No MIMU village source matched this CoreMap settlement under an approved township
172015,b183a5e2-d1f3-41c8-b774-7274d2b865f5,ဂူချင်ရွာ ၃ ပေါင်း,village,6681,Gushen,ဂူချင်ရွာ ၃ ပေါင်း,98.21395846,27.64579335,No MIMU village source matched this CoreMap settlement under an approved township
172027,5a60303f-a8a1-4d8e-afbb-18204ca8d9e5,ငါးရားပြား,village,6891,Ngar Yar Pyar ငါးရားပြား,ငါးရားပြား,95.94502830,21.84831500,No MIMU village source matched this CoreMap settlement under an approved township
172028,044e7478-473a-4e60-b4b5-e74d9bfcea6c,ဟေမာလှိုင်,village,6019,Nat Sin Gone,ဟေမာလှိုင်,96.42666528,19.02991855,No MIMU village source matched this CoreMap settlement under an approved township
172036,31dbb383-99d3-47d0-9963-ddd79f0d0490,ညောင်ထောက်,village,6524,Nyaungdauk,ညောင်ထောက်,96.67505924,22.12756735,No MIMU village source matched this CoreMap settlement under an approved township
172037,0ae5c433-f960-4ce4-b60f-fb0b5ac5b9f0,လူးခင်းကြီး,village,7051,Loo Khinn Gyi,လူးခင်းကြီး,95.85847210,20.84850130,No MIMU village source matched this CoreMap settlement under an approved township
172039,9048fbe4-c09a-4d3e-8cfd-d99e4836b4db,Ngaw Sel (Lisu),village,6523,Ngaw Sel (Lisu),,97.19322879,22.76266965,No MIMU village source matched this CoreMap settlement under an approved township
172041,521d175b-e5b5-43f1-b376-f04d18490b74,လက်ပန်ကုန်း,village,6524,Let Pan Kon,လက်ပန်ကုန်း,96.81330451,22.04452730,No MIMU village source matched this CoreMap settlement under an approved township
172044,48fd0bac-1c41-4e0c-b746-999b4a87fa24,စစ္စီးတိုး,village,6524,Sissitoe,စစ္စီးတိုး,96.70149519,22.25564255,No MIMU village source matched this CoreMap settlement under an approved township
172046,1b4d8947-7168-449f-aa26-53cca7ff90c8,ကုန်းညှောင့်,village,6551,Konehnyaunt,ကုန်းညှောင့်,96.97500282,22.32304830,No MIMU village source matched this CoreMap settlement under an approved township
172051,de0030f2-428c-48b1-bc9b-39143c2eade6,ကုန်းစံ,village,6524,Kongsan,ကုန်းစံ,96.49113300,22.49178510,No MIMU village source matched this CoreMap settlement under an approved township
172052,d1133f7f-f8d8-48c6-916d-1fba0cbe0421,ရတနာသိင်္ဂီ,village,6524,Yadanā Theingī,ရတနာသိင်္ဂီ,96.49198920,22.56845280,No MIMU village source matched this CoreMap settlement under an approved township
172061,d1ae066d-19ab-4830-81f1-3a2eec701843,Alaungdaw Kathapa,village,6805,Alaungdaw Kathapa,,94.46209794,22.31249280,No MIMU village source matched this CoreMap settlement under an approved township
172062,b8becd16-f0f1-4fcb-a077-36eb58ba8878,Voklaak,village,6718,Voklaak,,93.74290785,23.18689855,No MIMU village source matched this CoreMap settlement under an approved township
172075,5e9a4cb6-f329-4416-900d-41d957eb440d,ကျောက်ရဲကျွန်း (ကျွန်း)ရွာ,village,7033,,ကျောက်ရဲကျွန်း (ကျွန်း)ရွာ,94.79609850,20.57257920,No MIMU village source matched this CoreMap settlement under an approved township
172079,c98809d9-6300-46fb-bf55-b2c0bf5d94b2,အေရှ့ရွာ (အမှတ်-၅ရပ်ကွက်),village,6726,,အေရှ့ရွာ (အမှတ်-၅ရပ်ကွက်),94.17839053,23.78316040,No MIMU village source matched this CoreMap settlement under an approved township
172080,2df1dd8d-624f-4824-a039-180c30f58e8e,ငါးဆယ့်ငါးမိုင်,village,6741,Ngar Se Ngar Mile,ငါးဆယ့်ငါးမိုင်,94.11656935,23.50889500,No MIMU village source matched this CoreMap settlement under an approved township
172081,d1ad3ab7-4526-4683-bcd4-5152f5357688,ညောင်ဝန်းရွာ,village,6892,Nyaung Wun ညောင်ဝန်းရွာ,ညောင်ဝန်းရွာ,95.96609692,21.48775485,No MIMU village source matched this CoreMap settlement under an approved township
172082,50b53b19-a6fa-4253-adea-3c59a461d691,တွန်ပေါင်ယန်,village,6668,,တွန်ပေါင်ယန်,97.77322760,25.91327670,No MIMU village source matched this CoreMap settlement under an approved township
172083,a8d3a074-330e-4e4a-8c35-3c28991232b0,မန်ကျည်းခွ,village,6862,Ma Gyi Gwa,မန်ကျည်းခွ,95.24089341,21.83585695,No MIMU village source matched this CoreMap settlement under an approved township
172084,019630ca-937b-4891-9979-e4bc1051aaaa,သုံးပန်လှ (အနိမ့်မြို့ဟောင်း),village,6862,Thone Pan Hla (Ah Neint),သုံးပန်လှ (အနိမ့်မြို့ဟောင်း),95.17483130,21.82892050,No MIMU village source matched this CoreMap settlement under an approved township
172086,6b2308e9-068d-48d3-a83b-0ca4b2b62463,ရွာဆင်,village,6862,Ywar Sin,ရွာဆင်,95.18323246,21.81557150,No MIMU village source matched this CoreMap settlement under an approved township
172087,2414ec76-9e08-4970-bdea-d5acc2df6e9c,ကန့်ကန်,village,6551,Kantkan,ကန့်ကန်,96.73081928,22.72502945,No MIMU village source matched this CoreMap settlement under an approved township
172088,63d73765-124e-436a-b685-719db796247d,တော့ဆန်,village,6551,,တော့ဆန်,96.78908560,22.76875225,No MIMU village source matched this CoreMap settlement under an approved township
172094,3f8d4425-9fd9-4a6a-b8e5-c5a781407090,ဘိုမသံတောင်,village,6038,Bo Ma Than Taung,ဘိုမသံတောင်,96.50464352,19.61726595,No MIMU village source matched this CoreMap settlement under an approved township
172095,a32921ad-6e7b-40d3-ae3c-0e0ab2123c4d,Sin Kyone ဆင်ကျုံး,village,6891,Sin Kyone ဆင်ကျုံး,Sin Kyone ဆင်ကျုံး,95.96189157,21.85611760,No MIMU village source matched this CoreMap settlement under an approved township
172098,a4be1a85-8d1e-4712-8b37-98a2545a812b,အောင်မေတ္တာ (က),local_area,7072,Aung Myittar (A),အောင်မေတ္တာ (က),94.93550611,20.12340940,No MIMU village source matched this CoreMap settlement under an approved township
172102,53b830e6-f196-4ff3-bad7-d2c132285c61,ရွှေပင်,village,6809,,ရွှေပင်,94.36303010,21.93556180,No MIMU village source matched this CoreMap settlement under an approved township
172110,04f6f4d2-12bf-408e-9d00-879c5a85f0ab,သာဂရမြို့ဟောင်းရွာ,village,7481,Sā Ga Ra Myoh Haung,သာဂရမြို့ဟောင်းရွာ,98.16622621,14.17435575,No MIMU village source matched this CoreMap settlement under an approved township
172115,e1904993-7ca3-4d27-8e5c-8e3f2f86e4bb,ပိုက်ကြီးဝဲ,local_area,5857,Paik Gyi Wea,ပိုက်ကြီးဝဲ,96.23810966,17.08399920,No MIMU village source matched this CoreMap settlement under an approved township
172122,27690e8e-af4e-4ebd-acf5-416205461174,နတ်အင်း,village,6762,Nat Inn,နတ်အင်း,95.58874440,23.17509710,No MIMU village source matched this CoreMap settlement under an approved township
172128,0cdc1baa-fa50-4537-9076-1005e1aba2fc,Ohun Nan Hseing,village,6601,Ohun Nan Hseing,,96.32696686,24.85172045,No MIMU village source matched this CoreMap settlement under an approved township
172134,bc1aceff-61c4-4f3b-9c5e-f87adaa58a47,သဲဖြူကျေးရွာ,village,7232,,သဲဖြူကျေးရွာ,95.89678112,17.65206075,No MIMU village source matched this CoreMap settlement under an approved township
172135,830c3e3c-6740-41b1-b45b-d3cf2d3472ff,Buanlung,village,6743,Buanlung,ဘွန်လုံး,93.53845748,22.49740160,No MIMU village source matched this CoreMap settlement under an approved township
172136,110b339f-2b01-4a0c-8b55-ef20519d5ee7,"Tlangzar, Ramthlo",village,6739,"Tlangzar, Ramthlo",,93.54553916,22.84673320,No MIMU village source matched this CoreMap settlement under an approved township
172137,af3b60f7-acd0-4ace-99be-a5fbe5e27679,Ramthlo Village,village,6739,Ramthlo Village,,93.56133114,22.82565715,No MIMU village source matched this CoreMap settlement under an approved township
172138,0db64385-98d4-425e-ab2c-9d85766b01b2,၁ ရပ်ကွက်,local_area,5165,Ward 1,၁ ရပ်ကွက်,96.18952762,16.91286160,No MIMU village source matched this CoreMap settlement under an approved township
172139,7c076c36-1b94-4c0b-a61b-cca24101197f,Ward 13,local_area,5165,Ward 13,,96.22528099,16.88491550,No MIMU village source matched this CoreMap settlement under an approved township
172140,7568226c-8898-4e33-89f3-faba82a128be,၁၀ ရပ်ကွက်,local_area,5165,Ward 10,၁၀ ရပ်ကွက်,96.20675668,16.88340580,No MIMU village source matched this CoreMap settlement under an approved township
172141,9e263da4-afa8-4ccb-9f5a-c2b2940eaf1e,၁၅ ရပ်ကွက်,local_area,5165,Ward 15,၁၅ ရပ်ကွက်,96.22071849,16.87827310,No MIMU village source matched this CoreMap settlement under an approved township
172142,b993a25d-dc00-4faa-ba1f-3abbfa5a94d5,၁၄ ရပ်ကွက်,local_area,5165,ward 14,၁၄ ရပ်ကွက်,96.21332093,16.87999505,No MIMU village source matched this CoreMap settlement under an approved township
172145,3a554c4d-ca77-434d-b4f4-f3fd44b5623c,ကအ်ဍောတ်,village,7491,Koh Doot,ကအ်ဍောတ်,97.78294563,15.51643125,No MIMU village source matched this CoreMap settlement under an approved township
172157,adae4dff-8d6f-4388-973e-36254d482826,Maung Lo,village,6039,Maung Lo Auk,,96.67311601,19.58816040,No MIMU village source matched this CoreMap settlement under an approved township
172161,90ba8e68-ddb1-4eff-96a2-0268ba233b1b,ဆင်ဖုံ,village,5857,,ဆင်ဖုံ,96.19942203,16.95476320,No MIMU village source matched this CoreMap settlement under an approved township
172168,dd92b3e1-fe24-4b4f-a659-4b60a1c5fc3c,အောင်မြင်သာ (တန်ဖရဲ) _Awng Min Tha (Tang Hpre),village,6610,Aung Min Tha,အောင်မြင်သာ (တန်ဖရဲ) _Awng Min Tha (Tang Hpre),97.49973031,25.63304810,No MIMU village source matched this CoreMap settlement under an approved township
172169,eeefd88b-ec22-4865-b6b3-c7c7c3d0d31c,Ward 15,local_area,5659,Ward 15,၁၅ ရပ်ကွက်,96.06482145,16.88983620,No MIMU village source matched this CoreMap settlement under an approved township
172170,2c07ebf4-27aa-407f-8f40-f3797563a857,Nawaday Garden Housing Estate,local_area,5659,Nawaday Garden Housing Estate,,96.06869479,16.86775230,No MIMU village source matched this CoreMap settlement under an approved township
172171,da8155ac-3f6f-4a92-ae3c-d7bd0f15aa34,Ni Ywa Gyi,village,7076,Ni Ywa Gyi,,95.36334228,20.01095505,No MIMU village source matched this CoreMap settlement under an approved township
172172,cc045042-f0f2-4816-92ca-6829ce140ac4,ပန်းလှိုင်အဆင့်မြင့်အိမ်ယာ,local_area,5659,Pun Hlaing Golf Estate,ပန်းလှိုင်အဆင့်မြင့်အိမ်ယာ,96.09830907,16.83656090,No MIMU village source matched this CoreMap settlement under an approved township
172173,11307805-edb8-4950-8381-7efc6537e11d,Mu The Village,village,5941,Mu The Village,,96.93798435,18.35288095,No MIMU village source matched this CoreMap settlement under an approved township
172174,b70a1c8a-8c19-4625-9924-d8bad24f0d37,MYT,village,5941,MYT,,96.87822040,18.43076520,No MIMU village source matched this CoreMap settlement under an approved township
172175,22f87a65-5061-4b44-9ebe-7f223d0cf3a4,တညက်ကျေးရွာ,village,7465,,တညက်ကျေးရွာ,98.79333363,12.44216230,No MIMU village source matched this CoreMap settlement under an approved township
172185,06bd672b-a31b-448a-936f-0afbe6c092a8,ငှက်ပြောတွင်း (အရှေ့),village,6931,Hnget Pyaw Twin (East),ငှက်ပြောတွင်း (အရှေ့),94.86960210,21.61112700,No MIMU village source matched this CoreMap settlement under an approved township
172192,e6f4342f-5468-4e76-b76f-e56b7bb80561,ဘန့်တင်,village,6276,Bant Tin,ဘန့်တင်,96.17115186,21.92618995,No MIMU village source matched this CoreMap settlement under an approved township
172193,bfae96c1-5f81-46b1-86d2-86d8a241f34f,ဘန့်ကွဲ,village,6276,Bant Kwe,ဘန့်ကွဲ,96.17835938,21.93419180,No MIMU village source matched this CoreMap settlement under an approved township
172203,581fb619-e7b8-4028-a362-fa3a7003abe8,ရဲလွန်ကျော်,village,6202,Ye Lun Kyaw ရဲလွန်ကျော်,ရဲလွန်ကျော်,95.99989889,21.83507525,No MIMU village source matched this CoreMap settlement under an approved township
172208,2a5be22f-b67d-4ce6-bb8d-8e847f20c5c3,Nga Ta Yaw,village,6831,Nga Ta Yaw,ငတရော်,95.80895452,21.93771935,No MIMU village source matched this CoreMap settlement under an approved township
172216,f0cd590a-78d0-45f5-95f5-d954aeb84f04,ငါးလုံးတင်,village,6862,Nga Lone Tin,ငါးလုံးတင်,95.26489127,21.87968030,No MIMU village source matched this CoreMap settlement under an approved township
172227,14f89f62-9bf0-4238-a858-9bbd76e23586,ဆယ်,village,6883,Se ဆယ်,ဆယ်,95.17812765,21.68421295,No MIMU village source matched this CoreMap settlement under an approved township
172298,8fe5dc70-b76b-4a82-88f1-e97d7bfb586e,Hman Pin,village,6276,Hman Pin,မှန်ပင်,96.18429597,22.03457880,No MIMU village source matched this CoreMap settlement under an approved township
172299,f4929a41-127f-416f-9f13-46d739e238ea,Zee Cho Kone,village,6276,Zee Cho Kone,ဇီးချိုကုန်း,96.15839874,22.01188575,No MIMU village source matched this CoreMap settlement under an approved township
172300,a5866f2a-a47d-47c4-b1eb-82ada33a66d3,Pathein Ka Lay,village,6276,Pathein Ka Lay,ပုသိမ်ကလေး,96.15412551,22.01007570,No MIMU village source matched this CoreMap settlement under an approved township
