group_id,postal_codes,postal_row_count,locality_mm,locality_en,normalized_name_mm,normalized_name_en,township_en,township_mm,township_public_id,township_core_id,expected_locality_type,candidate_ids,candidate_public_ids,candidate_mm_en_primary,candidate_aliases,candidate_type_hierarchy,candidate_summary,mimu_hits,name_evidence,recommendation,review_decision,selected_admin_public_id,proposed_alias_mm,proposed_alias_en,review_note,preview_file
45590ba25857,1604003,1,အမှတ် (၃) ရပ်ကွက်,No (3) Quarter,၃,3,Tangyan Township,တန့်ယန်း မြို့နယ်,161dd5c6-c71d-4247-98f6-4c681f506a18,6467,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/45590ba25857.json
a33931bbeacd,1604004,1,အမှတ် (၄) ရပ်ကွက်,No (4) Quarter,၄,4,Tangyan Township,တန့်ယန်း မြို့နယ်,161dd5c6-c71d-4247-98f6-4c681f506a18,6467,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/a33931bbeacd.json
2a38ef391699,1604005,1,အမှတ် (၅) ရပ်ကွက်,No (5) Quarter,၅,5,Tangyan Township,တန့်ယန်း မြို့နယ်,161dd5c6-c71d-4247-98f6-4c681f506a18,6467,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/2a38ef391699.json
a94c93533d84,1618212,1,ခါဂျစ် ကျေးရွာအုပ်စု,Hkar Gyit Village Tract,ခါဂျစ်,hkargyit,Mabein Township,မဘိမ်း မြို့နယ်,16f9e74c-f933-4bae-aca5-b029782a4d2c,6585,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/a94c93533d84.json
96a52aac88bf,1618210,1,လွယ်ဆိုင် ကျေးရွာအုပ်စု,Loi Hseng Village Tract,လွယ်ဆိုင်,loihseng,Mabein Township,မဘိမ်း မြို့နယ်,16f9e74c-f933-4bae-aca5-b029782a4d2c,6585,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/96a52aac88bf.json
dd943cdf38d6,1618213,1,လွယ်ဆောင်း ကျေးရွာအုပ်စု,Loi Hsawng Village Tract,လွယ်ဆောင်း,loihsawng,Mabein Township,မဘိမ်း မြို့နယ်,16f9e74c-f933-4bae-aca5-b029782a4d2c,6585,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/dd943cdf38d6.json
64863a85e546,1618211,1,လွယ်ဝိန်း ကျေးရွာအုပ်စု,Loi Wein Village Tract,လွယ်ဝိန်း,loiwein,Mabein Township,မဘိမ်း မြို့နယ်,16f9e74c-f933-4bae-aca5-b029782a4d2c,6585,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/64863a85e546.json
55d5307e0bb6,0814241,1,ကညွှတ်ကွင်း(အနောက်) ကျေးရွာအုပ်စု,Ka Nyut Kwin (West) Village Tract,ကညွှတ်ကွင်းအနောက်,kanyutkwinwest,Phyu Township,ဖြူး မြို့နယ်,1790b109-65f8-40a5-9506-e15d542b247f,5942,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/55d5307e0bb6.json
8288b99c5efd,0814240,1,ကညွှတ်ကွင်း(အရှေ့) ကျေးရွာအုပ်စု,Ka Nyut Kwin (East) Village Tract,ကညွှတ်ကွင်းအရှေ့,kanyutkwineast,Phyu Township,ဖြူး မြို့နယ်,1790b109-65f8-40a5-9506-e15d542b247f,5942,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/8288b99c5efd.json
28a8c055e51d,0814203,1,ဇေယျဝတီ ကျေးရွာအုပ်စု,Zay Ya Wa Di Village Tract,ဇေယျဝတီ,zayyawadi,Phyu Township,ဖြူး မြို့နယ်,1790b109-65f8-40a5-9506-e15d542b247f,5942,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/28a8c055e51d.json
7ae521a6bf34,0814010,1,ဆေးရုံ ရပ်ကွက်,Say Yon Quarter,ဆေးရုံ,sayyon,Phyu Township,ဖြူး မြို့နယ်,1790b109-65f8-40a5-9506-e15d542b247f,5942,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/7ae521a6bf34.json
c3ddebec39be,0814006,1,ဈေး ရပ်ကွက်,Zay Quarter,ဈေး,zay,Phyu Township,ဖြူး မြို့နယ်,1790b109-65f8-40a5-9506-e15d542b247f,5942,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/c3ddebec39be.json
0facf56d7c20,0814003,1,ထန်းကုန်း ရပ်ကွက်,Htan Kone Quarter,ထန်းကုန်း,htankone,Phyu Township,ဖြူး မြို့နယ်,1790b109-65f8-40a5-9506-e15d542b247f,5942,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/0facf56d7c20.json
6a9697a70e4a,0814005,1,ဘူတာတောင် ရပ်ကွက်,Bu Tar (South) Quarter,ဘူတာတောင်,butarsouth,Phyu Township,ဖြူး မြို့နယ်,1790b109-65f8-40a5-9506-e15d542b247f,5942,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/6a9697a70e4a.json
006ff90a69ac,0814004,1,ဘူတာမြောက် ရပ်ကွက်,Bu Tar (North) Quarter,ဘူတာမြောက်,butarnorth,Phyu Township,ဖြူး မြို့နယ်,1790b109-65f8-40a5-9506-e15d542b247f,5942,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/006ff90a69ac.json
6c43758259e0,0814008,1,မြို့မအနောက် ရပ်ကွက်,Myo Ma (West) Quarter,မအနောက်,myomawest,Phyu Township,ဖြူး မြို့နယ်,1790b109-65f8-40a5-9506-e15d542b247f,5942,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/6c43758259e0.json
ad755eca8815,0814007,1,မြို့မအရှေ့ ရပ်ကွက်,Myo Ma (East) Quarter,မအရှေ့,myomaeast,Phyu Township,ဖြူး မြို့နယ်,1790b109-65f8-40a5-9506-e15d542b247f,5942,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/ad755eca8815.json
f330e9328466,0814009,1,ရုံး ရပ်ကွက်,Yone Quarter,ရုံး,yone,Phyu Township,ဖြူး မြို့နယ်,1790b109-65f8-40a5-9506-e15d542b247f,5942,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/f330e9328466.json
5d49fb9974d9,0814001,1,သိမ်ကုန်း ရပ်ကွက်,Thein Kone Quarter,သိမ်ကုန်း,theinkone,Phyu Township,ဖြူး မြို့နယ်,1790b109-65f8-40a5-9506-e15d542b247f,5942,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/5d49fb9974d9.json
42e9995a2ab1,1614250,1,နားလေ ကျေးရွာအုပ်စု,Nar Lay (Li) Village Tract,နားလေ,narlayli,Hsipaw Township,သီပေါ မြို့နယ်,19f6b48b-fdae-4a77-b5ca-2b5db453543e,6523,village_tract,19621;19629,b3fb2fb4-a40d-4565-aa48-937e029b61c5;a0daa25f-dfc4-401c-b09f-70a9d1f09ef7,နားလေ / Nar Lay || နားလေ (လီ) / Nar Lay (Li),mm=[];en=[] || mm=[];en=[],village_tract|parent=19f6b48b-fdae-4a77-b5ca-2b5db453543e || village_tract|parent=19f6b48b-fdae-4a77-b5ca-2b5db453543e,19621/b3fb2fb4-a40d-4565-aa48-937e029b61c5:village_tract:နားလေ/Nar Lay(aliases_mm=;aliases_en=) || 19629/a0daa25f-dfc4-401c-b09f-70a9d1f09ef7:village_tract:နားလေ (လီ)/Nar Lay (Li)(aliases_mm=;aliases_en=),MMR015014051:Nar Lay/နားလေ;MMR015014043:Nar Lay (Li)/နားလေ (လီ),conflict_mm_vs_en,source_error,source_error,,,,inconsistent bilingual postal row: MY→b3fb2fb4-a40d-4565-aa48-937e029b61c5 (နားလေ/Nar Lay) but EN→a0daa25f-dfc4-401c-b09f-70a9d1f09ef7 (နားလေ (လီ)/Nar Lay (Li)),02-postal-review-previews/42e9995a2ab1.json
200764a84d7b,1614242,1,နားလေ (လီ) ကျေးရွာအုပ်စု,Nar Lay Village Tract,နားလေလီ,narlay,Hsipaw Township,သီပေါ မြို့နယ်,19f6b48b-fdae-4a77-b5ca-2b5db453543e,6523,village_tract,19629;19621,a0daa25f-dfc4-401c-b09f-70a9d1f09ef7;b3fb2fb4-a40d-4565-aa48-937e029b61c5,နားလေ (လီ) / Nar Lay (Li) || နားလေ / Nar Lay,mm=[];en=[] || mm=[];en=[],village_tract|parent=19f6b48b-fdae-4a77-b5ca-2b5db453543e || village_tract|parent=19f6b48b-fdae-4a77-b5ca-2b5db453543e,19629/a0daa25f-dfc4-401c-b09f-70a9d1f09ef7:village_tract:နားလေ (လီ)/Nar Lay (Li)(aliases_mm=;aliases_en=) || 19621/b3fb2fb4-a40d-4565-aa48-937e029b61c5:village_tract:နားလေ/Nar Lay(aliases_mm=;aliases_en=),MMR015014051:Nar Lay/နားလေ;MMR015014043:Nar Lay (Li)/နားလေ (လီ),conflict_mm_vs_en,source_error,source_error,,,,inconsistent bilingual postal row: MY→a0daa25f-dfc4-401c-b09f-70a9d1f09ef7 (နားလေ (လီ)/Nar Lay (Li)) but EN→b3fb2fb4-a40d-4565-aa48-937e029b61c5 (နားလေ/Nar Lay),02-postal-review-previews/200764a84d7b.json
0e8ec37bb1ea,1805213,1,ပုတီးကုန်း ကျေးရွာအုပ်စု,Pu Tee Kone Village Tract,ပုတီးကုန်း,puteekone,Thegon Township,သဲကုန်း မြို့နယ်,1cb6f236-e7e3-4b01-865c-04436c393602,7157,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/0e8ec37bb1ea.json
6a55911ebbf2,1805224,1,အင်းမအရှေ့ပိုင်း ကျေးရွာအုပ်စု,Inn Ma Ah Shey Paing Village Tract,အင်းမအရှေ့ပိုင်း,innmaahsheypaing,Thegon Township,သဲကုန်း မြို့နယ်,1cb6f236-e7e3-4b01-865c-04436c393602,7157,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/6a55911ebbf2.json
e7c7a239613d,0603011,1,ငှက်ပျောတော ရပ်ကွက်,Hgnet Pyaw Taw Quarter,ငှက်ပျောတော,hgnetpyawtaw,Pindaya Township,ပင်းတယ မြို့နယ်,1e21c040-9ea6-4ac6-bdf9-4784006c55fe,6144,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/e7c7a239613d.json
d0add62219d3,0603004,1,ဆင်ခေါင်း ရပ်ကွက်,Sin Gaung Quarter,ဆင်ခေါင်း,singaung,Pindaya Township,ပင်းတယ မြို့နယ်,1e21c040-9ea6-4ac6-bdf9-4784006c55fe,6144,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/d0add62219d3.json
e67f7e7443b2,0603001,1,ဆူးဗိုကုန်း ရပ်ကွက်,Sue Bo Kone Quarter,ဆူးဗိုကုန်း,suebokone,Pindaya Township,ပင်းတယ မြို့နယ်,1e21c040-9ea6-4ac6-bdf9-4784006c55fe,6144,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/e67f7e7443b2.json
0ed880b995bf,0603003,1,ဈေးတန်း ရပ်ကွက်,Zay Tan Quarter,ဈေးတန်း,zaytan,Pindaya Township,ပင်းတယ မြို့နယ်,1e21c040-9ea6-4ac6-bdf9-4784006c55fe,6144,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/0ed880b995bf.json
5c7bd51ed834,0603010,1,ပေါက်တော ရပ်ကွက်,Pauk Taw Quarter,ပေါက်တော,pauktaw,Pindaya Township,ပင်းတယ မြို့နယ်,1e21c040-9ea6-4ac6-bdf9-4784006c55fe,6144,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/5c7bd51ed834.json
c780c6d60cd8,0603012,1,ပြည်တော်သာ ရပ်ကွက်,Pyi Taw Thar Quarter,ပြည်တော်သာ,pyitawthar,Pindaya Township,ပင်းတယ မြို့နယ်,1e21c040-9ea6-4ac6-bdf9-4784006c55fe,6144,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/c780c6d60cd8.json
948f2f547454,0603007,1,ရွာငယ် ရပ်ကွက်,Ywar Nge Quarter,ရွာငယ်,ywarnge,Pindaya Township,ပင်းတယ မြို့နယ်,1e21c040-9ea6-4ac6-bdf9-4784006c55fe,6144,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/948f2f547454.json
675a3f142c32,0603005,1,ရွာသစ်စေတီကုန်း ရပ်ကွက်,Ywar Thit Zay Di Kone Quarter,ရွာသစ်စေတီကုန်း,ywarthitzaydikone,Pindaya Township,ပင်းတယ မြို့နယ်,1e21c040-9ea6-4ac6-bdf9-4784006c55fe,6144,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/675a3f142c32.json
bd716c63487a,0603002,1,ရှမ်း ရပ်ကွက်,Shan Quarter,ရှမ်း,shan,Pindaya Township,ပင်းတယ မြို့နယ်,1e21c040-9ea6-4ac6-bdf9-4784006c55fe,6144,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/bd716c63487a.json
ecadd9536c8b,0603013,1,သီရိမင်္ဂလာရပ်ကွက် ရပ်ကွက်,Thiri Mingalar Quarter,သီရိမင်္ဂလာ,thirimingalar,Pindaya Township,ပင်းတယ မြို့နယ်,1e21c040-9ea6-4ac6-bdf9-4784006c55fe,6144,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/ecadd9536c8b.json
36455c9073dd,0603008,1,ဟော်ကုန်း ရပ်ကွက်,Haw Kone Quarter,ဟော်ကုန်း,hawkone,Pindaya Township,ပင်းတယ မြို့နယ်,1e21c040-9ea6-4ac6-bdf9-4784006c55fe,6144,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/36455c9073dd.json
4132e8c17d0d,0603009,1,အနောက် ရပ်ကွက်,Ah Nauk Quarter,အနောက်,ahnauk,Pindaya Township,ပင်းတယ မြို့နယ်,1e21c040-9ea6-4ac6-bdf9-4784006c55fe,6144,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/4132e8c17d0d.json
30f50f27a300,0603006,1,အော်ယော ရပ်ကွက်,Aw Yaw Quarter,အော်ယော,awyaw,Pindaya Township,ပင်းတယ မြို့နယ်,1e21c040-9ea6-4ac6-bdf9-4784006c55fe,6144,ward,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/30f50f27a300.json
0df4a09446ed,0109208,1,ဂေါ့လွန်ယန် ကျေးရွာအုပ်စု,Gawt Lwng Yang Village Tract,ဂေါ့လွန်ယန်,gawtlwngyang,Tanai Township,တနိုင်း မြို့နယ်,1e399fef-fd78-4c8d-81f9-180a0d01b05d,6666,village_tract,,,,,,,,no_exact,confirmed_non_admin,confirmed_non_admin,,,,no CoreMap or MIMU exact identity under township; keep as non-linked postal locality,02-postal-review-previews/0df4a09446ed.json
